layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,1,28,5.0,1,32.0,1.0,0.0,0.0,1.0,,0.42891502380371094,0.32401084899902344,0.3675222396850586,0.36928653717041016,0.3674924373626709,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,1,24,,32,,2.0,0.0,,,2.0,0.24318695068359375,0.1995563507080078,0.23472309112548828,0.22971630096435547,0.23180246353149414,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,1,12,5.0,32,64.0,1.0,0.0,0.0,1.0,,0.5791187286376953,0.4928112030029297,0.5407333374023438,0.5387544631958008,0.5394518375396729,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,1,8,,64,,2.0,0.0,,,2.0,0.2715587615966797,0.21266937255859375,0.25713443756103516,0.25408267974853516,0.25707483291625977,,,
5,dense_1,<class 'keras.layers.core.Dense'>,1,1,,1024,100.0,,,1.0,,,0.30517578125,0.1456737518310547,0.19788742065429688,0.20406246185302734,0.19872188568115234,,,
6,dense_2,<class 'keras.layers.core.Dense'>,1,1,,100,10.0,,,1.0,,,0.3287792205810547,0.16832351684570312,0.19562244415283203,0.213623046875,0.20489096641540527,,,
