layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,4,227,11.0,3,96.0,4.0,0.0,0.0,1.0,,8.624792098999023,7.881879806518555,8.049726486206055,8.168983459472656,8.147895336151123,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,4,55,,96,,2.0,0.0,,,3.0,0.84686279296875,0.6215572357177734,0.667572021484375,0.6808280944824219,0.6674826145172119,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,4,27,5.0,96,256.0,1.0,1.0,0.0,1.0,,24.309635162353516,24.13320541381836,24.236440658569336,24.226832389831543,24.228185415267944,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,4,27,,256,,2.0,0.0,,,3.0,0.4665851593017578,0.35071372985839844,0.36084651947021484,0.3713846206665039,0.36206841468811035,,,
5,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,4,13,3.0,256,384.0,1.0,1.0,0.0,1.0,,8.80122184753418,8.525609970092773,8.702874183654785,8.673858642578125,8.676469326019287,,,
6,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,4,13,3.0,384,384.0,1.0,1.0,0.0,1.0,,12.906074523925781,12.557506561279297,12.770891189575195,12.720203399658203,12.71730661392212,,,
7,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,4,13,3.0,384,256.0,1.0,1.0,0.0,1.0,,8.929014205932617,8.674144744873047,8.767843246459961,8.7721586227417,8.764803409576416,,,
8,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,4,13,,256,,2.0,0.0,,,3.0,0.3285408020019531,0.17070770263671875,0.1817941665649414,0.2167224884033203,0.2084970474243164,,,
9,dense_1,<class 'keras.layers.core.Dense'>,4,1,,9216,4096.0,,,1.0,,,14.954805374145508,14.654397964477539,14.895200729370117,14.872527122497559,14.889508485794067,,,
10,dense_2,<class 'keras.layers.core.Dense'>,4,1,,4096,4096.0,,,1.0,,,7.007360458374023,6.836414337158203,6.923556327819824,6.93049430847168,6.932646036148071,,,
11,dense_3,<class 'keras.layers.core.Dense'>,4,1,,4096,1000.0,,,1.0,,,2.500295639038086,1.9032955169677734,1.9824504852294922,2.02639102935791,1.9825398921966553,,,
