layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,128,299,3.0,3,32.0,2.0,0.0,1.0,0.0,,34.54709053039551,34.52706336975098,34.53636169433594,34.537649154663086,34.53779220581055,,,
2,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,128,149,3.0,32,32.0,1.0,0.0,1.0,0.0,,39.423465728759766,39.30974006652832,39.41226005554199,39.40384387969971,39.41315412521362,,,
3,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,128,147,3.0,32,64.0,1.0,1.0,1.0,0.0,,74.63526725769043,74.52750205993652,74.60486888885498,74.59554672241211,74.59908723831177,,,
4,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,128,147,,64,,2.0,0.0,,,3.0,15.828847885131836,15.736579895019531,15.788674354553223,15.786910057067871,15.787959098815918,,,
5,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,128,73,1.0,64,80.0,1.0,0.0,1.0,0.0,,22.242069244384766,22.162437438964844,22.19855785369873,22.203683853149414,22.204041481018066,,,
6,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,128,73,3.0,80,192.0,1.0,0.0,1.0,0.0,,58.045148849487305,57.894229888916016,57.978272438049316,57.979631423950195,57.98211693763733,,,
7,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,128,71,,192,,2.0,0.0,,,3.0,11.04116439819336,10.998249053955078,11.03222370147705,11.02602481842041,11.027604341506958,,,
8,conv2d_9,<class 'keras.layers.convolutional.Conv2D'>,128,35,1.0,192,64.0,1.0,1.0,1.0,0.0,,4.956722259521484,4.940032958984375,4.945874214172363,4.946374893188477,4.945874214172363,,,
9,conv2d_7,<class 'keras.layers.convolutional.Conv2D'>,128,35,1.0,192,48.0,1.0,1.0,0.0,0.0,,3.1349658966064453,3.119945526123047,3.128528594970703,3.127932548522949,3.1280517578125,,,
10,conv2d_10,<class 'keras.layers.convolutional.Conv2D'>,128,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,7.544517517089844,7.473230361938477,7.5119733810424805,7.51035213470459,7.510721683502197,,,
