layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,4,299,3.0,3,32.0,2.0,0.0,1.0,0.0,,1.3701915740966797,1.2922286987304688,1.3163089752197266,1.3209342956542969,1.3183653354644775,,,
2,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,4,149,3.0,32,32.0,1.0,0.0,1.0,0.0,,1.569509506225586,1.4705657958984375,1.489877700805664,1.5045881271362305,1.5007257461547852,,,
3,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,4,147,3.0,32,64.0,1.0,1.0,1.0,0.0,,2.7344226837158203,2.634763717651367,2.7179718017578125,2.7036666870117188,2.70843505859375,,,
4,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,4,147,,64,,2.0,0.0,,,3.0,0.7991790771484375,0.6773471832275391,0.7386207580566406,0.7457971572875977,0.7476806640625,,,
5,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,4,73,1.0,64,80.0,1.0,0.0,1.0,0.0,,0.9982585906982422,0.8881092071533203,0.8997917175292969,0.9193897247314453,0.9134411811828613,,,
6,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,4,73,3.0,80,192.0,1.0,0.0,1.0,0.0,,2.182483673095703,2.0165443420410156,2.0998716354370117,2.0909786224365234,2.0888447761535645,,,
7,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,4,71,,192,,2.0,0.0,,,3.0,0.6151199340820312,0.5581378936767578,0.5890130996704102,0.5899190902709961,0.5907416343688965,,,
8,conv2d_9,<class 'keras.layers.convolutional.Conv2D'>,4,35,1.0,192,64.0,1.0,1.0,1.0,0.0,,0.4229545593261719,0.34356117248535156,0.35762786865234375,0.3660917282104492,0.3618001937866211,,,
9,conv2d_7,<class 'keras.layers.convolutional.Conv2D'>,4,35,1.0,192,48.0,1.0,1.0,0.0,0.0,,0.38170814514160156,0.2613067626953125,0.3248453140258789,0.3272533416748047,0.3286898136138916,,,
10,conv2d_10,<class 'keras.layers.convolutional.Conv2D'>,4,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,0.5741119384765625,0.46253204345703125,0.5180835723876953,0.5212783813476562,0.5220174789428711,,,
11,conv2d_6,<class 'keras.layers.convolutional.Conv2D'>,4,35,1.0,192,64.0,1.0,1.0,0.0,0.0,,0.43463706970214844,0.2911090850830078,0.3707408905029297,0.36842823028564453,0.36981701850891113,,,
12,conv2d_8,<class 'keras.layers.convolutional.Conv2D'>,4,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,0.5447864532470703,0.48160552978515625,0.5079507827758789,0.5121707916259766,0.5119144916534424,,,
13,conv2d_11,<class 'keras.layers.convolutional.Conv2D'>,4,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,0.6175041198730469,0.4684925079345703,0.5043745040893555,0.5145072937011719,0.5073845386505127,,,
