layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,8,299,3.0,3,32.0,2.0,0.0,1.0,0.0,,2.4428367614746094,2.3856163024902344,2.4154186248779297,2.4155139923095703,2.4158358573913574,,,
2,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,8,149,3.0,32,32.0,1.0,0.0,1.0,0.0,,2.836465835571289,2.783060073852539,2.804398536682129,2.803826332092285,2.802342176437378,,,
3,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,8,147,3.0,32,64.0,1.0,1.0,1.0,0.0,,5.106449127197266,5.002021789550781,5.051136016845703,5.049324035644531,5.048096179962158,,,
4,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,8,147,,64,,2.0,0.0,,,3.0,1.2505054473876953,1.1823177337646484,1.2074708938598633,1.21307373046875,1.2122392654418945,,,
5,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,8,73,1.0,64,80.0,1.0,0.0,1.0,0.0,,1.6605854034423828,1.5835762023925781,1.6466379165649414,1.6359567642211914,1.6394257545471191,,,
6,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,8,73,3.0,80,192.0,1.0,0.0,1.0,0.0,,3.9005279541015625,3.8270950317382812,3.8503408432006836,3.8563013076782227,3.854423761367798,,,
7,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,8,71,,192,,2.0,0.0,,,3.0,0.9400844573974609,0.8459091186523438,0.8949041366577148,0.8962631225585938,0.8970797061920166,,,
8,conv2d_9,<class 'keras.layers.convolutional.Conv2D'>,8,35,1.0,192,64.0,1.0,1.0,1.0,0.0,,0.5695819854736328,0.4658699035644531,0.5238056182861328,0.5213260650634766,0.522226095199585,,,
9,conv2d_7,<class 'keras.layers.convolutional.Conv2D'>,8,35,1.0,192,48.0,1.0,1.0,0.0,0.0,,0.4642009735107422,0.35119056701660156,0.3720521926879883,0.39386749267578125,0.3904104232788086,,,
10,conv2d_10,<class 'keras.layers.convolutional.Conv2D'>,8,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,0.7517337799072266,0.66375732421875,0.7188320159912109,0.7103204727172852,0.7109642028808594,,,
11,conv2d_6,<class 'keras.layers.convolutional.Conv2D'>,8,35,1.0,192,64.0,1.0,1.0,0.0,0.0,,0.5173683166503906,0.41937828063964844,0.484466552734375,0.47333240509033203,0.47457218170166016,,,
12,conv2d_8,<class 'keras.layers.convolutional.Conv2D'>,8,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,0.6573200225830078,0.5598068237304688,0.6192922592163086,0.6209850311279297,0.6240904331207275,,,
13,conv2d_11,<class 'keras.layers.convolutional.Conv2D'>,8,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,0.7340908050537109,0.64849853515625,0.7145404815673828,0.7040262222290039,0.7072091102600098,,,
14,conv2d_12,<class 'keras.layers.convolutional.Conv2D'>,8,35,1.0,192,32.0,1.0,1.0,1.0,0.0,,0.42819976806640625,0.3273487091064453,0.3911256790161133,0.390625,0.39383769035339355,,,
15,conv2d_16,<class 'keras.layers.convolutional.Conv2D'>,8,35,1.0,256,64.0,1.0,1.0,1.0,0.0,,0.568389892578125,0.51116943359375,0.5304813385009766,0.5368709564208984,0.5361437797546387,,,
16,conv2d_14,<class 'keras.layers.convolutional.Conv2D'>,8,35,1.0,256,48.0,1.0,1.0,0.0,0.0,,0.4744529724121094,0.3485679626464844,0.4172325134277344,0.4096031188964844,0.40912628173828125,,,
17,conv2d_17,<class 'keras.layers.convolutional.Conv2D'>,8,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,0.7011890411376953,0.6651878356933594,0.6698369979858398,0.6742477416992188,0.6720125675201416,,,
18,conv2d_13,<class 'keras.layers.convolutional.Conv2D'>,8,35,1.0,256,64.0,1.0,1.0,0.0,0.0,,0.4754066467285156,0.4138946533203125,0.4361867904663086,0.44052600860595703,0.4394948482513428,,,
