layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,16,299,3.0,3,32.0,2.0,0.0,1.0,0.0,,4.621744155883789,4.513263702392578,4.596114158630371,4.579257965087891,4.582196474075317,,,
2,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,16,149,3.0,32,32.0,1.0,0.0,1.0,0.0,,5.155801773071289,5.130767822265625,5.145668983459473,5.142545700073242,5.1423609256744385,,,
3,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,16,147,3.0,32,64.0,1.0,1.0,1.0,0.0,,9.635686874389648,9.55057144165039,9.624004364013672,9.617853164672852,9.62403416633606,,,
4,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,16,147,,64,,2.0,0.0,,,3.0,2.2535324096679688,2.1746158599853516,2.2072792053222656,2.209162712097168,2.207934856414795,,,
5,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,16,73,1.0,64,80.0,1.0,0.0,1.0,0.0,,3.0753612518310547,2.993345260620117,3.0281543731689453,3.0278444290161133,3.026217222213745,,,
6,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,16,73,3.0,80,192.0,1.0,0.0,1.0,0.0,,9.547233581542969,7.408857345581055,7.453322410583496,7.660031318664551,7.4555277824401855,,,
7,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,16,71,,192,,2.0,0.0,,,3.0,1.6596317291259766,1.5821456909179688,1.6536712646484375,1.6421079635620117,1.6474127769470215,,,
8,conv2d_9,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,64.0,1.0,1.0,1.0,0.0,,0.8933544158935547,0.7700920104980469,0.8182525634765625,0.8261680603027344,0.8247792720794678,,,
9,conv2d_7,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,48.0,1.0,1.0,0.0,0.0,,0.640869140625,0.5519390106201172,0.5919933319091797,0.5930185317993164,0.5921721458435059,,,
10,conv2d_10,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,1.224517822265625,1.0976791381835938,1.1715888977050781,1.163339614868164,1.1638998985290527,,,
11,conv2d_6,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,64.0,1.0,1.0,0.0,0.0,,0.7271766662597656,0.6158351898193359,0.6908178329467773,0.6794214248657227,0.6814002990722656,,,
12,conv2d_8,<class 'keras.layers.convolutional.Conv2D'>,16,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,0.9617805480957031,0.8733272552490234,0.8788108825683594,0.8894920349121094,0.8824765682220459,,,
13,conv2d_11,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,1.2967586517333984,1.1336803436279297,1.1862516403198242,1.1889457702636719,1.1823773384094238,,,
14,conv2d_12,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,32.0,1.0,1.0,1.0,0.0,,0.6313323974609375,0.5309581756591797,0.5546808242797852,0.5687952041625977,0.5657076835632324,,,
15,conv2d_16,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,64.0,1.0,1.0,1.0,0.0,,0.9584426879882812,0.8985996246337891,0.9430646896362305,0.930333137512207,0.9307861328125,,,
16,conv2d_14,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,48.0,1.0,1.0,0.0,0.0,,0.6365776062011719,0.52642822265625,0.5878210067749023,0.5831718444824219,0.5835890769958496,,,
17,conv2d_17,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,1.268625259399414,1.209259033203125,1.2444257736206055,1.2394905090332031,1.2396275997161865,,,
18,conv2d_13,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,64.0,1.0,1.0,0.0,0.0,,0.7498264312744141,0.6549358367919922,0.7251501083374023,0.7170677185058594,0.7207393646240234,,,
19,conv2d_15,<class 'keras.layers.convolutional.Conv2D'>,16,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,0.9591579437255859,0.8988380432128906,0.9251832962036133,0.9283542633056641,0.9281933307647705,,,
20,conv2d_18,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,1.2669563293457031,1.2018680572509766,1.2087821960449219,1.2140512466430664,1.208961009979248,,,
21,conv2d_19,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,64.0,1.0,1.0,1.0,0.0,,0.9632110595703125,0.8916854858398438,0.9169578552246094,0.9246587753295898,0.9239614009857178,,,
22,conv2d_23,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,0.9732246398925781,0.9081363677978516,0.9348392486572266,0.9413242340087891,0.9414851665496826,,,
23,conv2d_21,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,48.0,1.0,1.0,0.0,0.0,,0.6844997406005859,0.6194114685058594,0.6426572799682617,0.6490945816040039,0.6483793258666992,,,
24,conv2d_24,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,1.3153553009033203,1.1453628540039062,1.2341737747192383,1.2284040451049805,1.2279152870178223,,,
25,conv2d_20,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,0.0,0.0,,0.7479190826416016,0.7081031799316406,0.7292032241821289,0.7281303405761719,0.7281601428985596,,,
26,conv2d_22,<class 'keras.layers.convolutional.Conv2D'>,16,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,0.9484291076660156,0.8854866027832031,0.9107589721679688,0.9161233901977539,0.91591477394104,,,
27,conv2d_25,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,1.224517822265625,1.1551380157470703,1.180410385131836,1.1838197708129883,1.1823177337646484,,,
28,conv2d_26,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,0.9899139404296875,0.8618831634521484,0.9067058563232422,0.9040117263793945,0.8985400199890137,,,
29,conv2d_28,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,0.972747802734375,0.8573532104492188,0.882267951965332,0.8951425552368164,0.8901655673980713,,,
30,conv2d_29,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,1.2373924255371094,1.1773109436035156,1.2019872665405273,1.2047767639160156,1.2041330337524414,,,
31,conv2d_27,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,288,384.0,2.0,0.0,0.0,0.0,,1.8401145935058594,1.8265247344970703,1.8339157104492188,1.8335580825805664,1.8336176872253418,,,
32,conv2d_30,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,2.0,0.0,1.0,0.0,,0.553131103515625,0.4868507385253906,0.5196332931518555,0.5179643630981445,0.5174577236175537,,,
33,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,16,35,,288,,2.0,0.0,,,3.0,0.762939453125,0.6844997406005859,0.7283687591552734,0.7271528244018555,0.7280111312866211,,,
34,conv2d_35,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,128.0,1.0,1.0,1.0,0.0,,0.6594657897949219,0.6172657012939453,0.6197690963745117,0.6249666213989258,0.6216168403625488,,,
35,conv2d_36,<class 'keras.layers.convolutional.Conv2D'>,16,17,7.0,128,128.0,1.0,1.0,1.0,0.0,,1.1489391326904297,1.0838508605957031,1.114487648010254,1.1116504669189453,1.110464334487915,,,
36,conv2d_32,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,128.0,1.0,1.0,0.0,0.0,,0.5400180816650391,0.4749298095703125,0.523686408996582,0.5152225494384766,0.5171597003936768,,,
37,conv2d_37,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,128,128.0,1.0,1.0,1.0,0.0,,0.5211830139160156,0.46944618225097656,0.4941225051879883,0.4947185516357422,0.4945695400238037,,,
38,conv2d_33,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,128,128.0,1.0,1.0,0.0,0.0,,0.5295276641845703,0.4284381866455078,0.48601627349853516,0.4803180694580078,0.48065185546875,,,
39,conv2d_38,<class 'keras.layers.convolutional.Conv2D'>,16,17,7.0,128,128.0,1.0,1.0,1.0,0.0,,1.1839866638183594,1.1031627655029297,1.1218786239624023,1.1366844177246094,1.1349618434906006,,,
40,conv2d_31,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,192.0,1.0,1.0,0.0,0.0,,0.7467269897460938,0.6477832794189453,0.6597042083740234,0.6757974624633789,0.6704330444335938,,,
41,conv2d_34,<class 'keras.layers.convolutional.Conv2D'>,16,17,7.0,128,192.0,1.0,1.0,0.0,0.0,,1.5516281127929688,1.4545917510986328,1.4802217483520508,1.4850616455078125,1.4805495738983154,,,
42,conv2d_39,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,128,192.0,1.0,1.0,0.0,0.0,,0.5252361297607422,0.4420280456542969,0.4907846450805664,0.48618316650390625,0.48682093620300293,,,
43,conv2d_40,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,192.0,1.0,1.0,1.0,0.0,,0.8296966552734375,0.7035732269287109,0.7574558258056641,0.7608413696289062,0.7593929767608643,,,
44,conv2d_45,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,160.0,1.0,1.0,1.0,0.0,,0.6833076477050781,0.6277561187744141,0.6361007690429688,0.6407737731933594,0.6370842456817627,,,
45,conv2d_46,<class 'keras.layers.convolutional.Conv2D'>,16,17,7.0,160,160.0,1.0,1.0,1.0,0.0,,1.5697479248046875,1.4407634735107422,1.5097856521606445,1.5023231506347656,1.5015900135040283,,,
46,conv2d_42,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,160.0,1.0,1.0,0.0,0.0,,0.7119178771972656,0.6861686706542969,0.7032155990600586,0.7030963897705078,0.7041096687316895,,,
47,conv2d_47,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,160,160.0,1.0,1.0,1.0,0.0,,0.6203651428222656,0.5075931549072266,0.5795955657958984,0.5691051483154297,0.5703866481781006,,,
48,conv2d_43,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,160,160.0,1.0,1.0,0.0,0.0,,0.5562305450439453,0.4532337188720703,0.4957914352416992,0.5009174346923828,0.49996376037597656,,,
