layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,28.449535369873047,28.165817260742188,28.2365083694458,28.267383575439453,28.257310390472412,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,122.49183654785156,121.41132354736328,122.1247911453247,122.05429077148438,122.07996845245361,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,224,,64,,2.0,0.0,,,2.0,7.307291030883789,7.055521011352539,7.2699785232543945,7.23423957824707,7.247447967529297,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,52.23274230957031,51.75209045410156,52.03890800476074,52.037644386291504,52.048951387405396,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,102.80513763427734,101.82023048400879,102.3184061050415,102.38051414489746,102.39747166633606,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,112,,128,,2.0,0.0,,,2.0,3.787517547607422,3.478527069091797,3.535151481628418,3.6046981811523438,3.5976171493530273,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,51.44143104553223,49.50666427612305,49.68571662902832,49.84920024871826,49.69298839569092,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,98.79040718078613,98.35934638977051,98.62649440765381,98.60553741455078,98.6132025718689,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,98.9689826965332,98.4492301940918,98.8154411315918,98.78249168395996,98.80083799362183,,,
10,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,56,,256,,2.0,0.0,,,2.0,1.9795894622802734,1.607656478881836,1.8194913864135742,1.813507080078125,1.8184781074523926,,,
11,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,49.26872253417969,48.97356033325195,49.086928367614746,49.10104274749756,49.09601807594299,,,
12,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,98.57511520385742,97.88107872009277,97.99575805664062,98.06325435638428,98.02204370498657,,,
13,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,99.42460060119629,97.71251678466797,98.03152084350586,98.11549186706543,98.00222516059875,,,
14,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,28,,512,,2.0,0.0,,,2.0,1.0597705841064453,0.7350444793701172,0.9341239929199219,0.9073019027709961,0.9097754955291748,,,
15,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,26.681900024414062,26.124954223632812,26.46005153656006,26.4540433883667,26.466697454452515,,,
16,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,30.396223068237305,26.37028694152832,26.679158210754395,27.007389068603516,26.66342258453369,,,
17,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,26.74698829650879,26.35478973388672,26.549220085144043,26.555991172790527,26.55726671218872,,,
18,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,14,,512,,2.0,0.0,,,2.0,0.25081634521484375,0.1735687255859375,0.19824504852294922,0.20377635955810547,0.20167231559753418,,,
19,fc1,<class 'keras.layers.core.Dense'>,4,1,,25088,4096.0,,,1.0,,,40.36283493041992,39.08872604370117,39.56031799316406,39.59181308746338,39.55832123756409,,,
20,fc2,<class 'keras.layers.core.Dense'>,4,1,,4096,4096.0,,,1.0,,,6.960391998291016,6.810188293457031,6.879329681396484,6.881093978881836,6.880044937133789,,,
21,predictions,<class 'keras.layers.core.Dense'>,4,1,,4096,1000.0,,,1.0,,,2.1555423736572266,1.7285346984863281,1.8104314804077148,1.8381834030151367,1.8122196197509766,,,
