layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,10.105609893798828,9.755134582519531,9.934067726135254,9.942245483398438,9.945213794708252,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,61.28668785095215,56.28538131713867,56.847572326660156,57.68840312957764,57.41399526596069,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,224,,64,,2.0,0.0,,,2.0,3.9522647857666016,3.328084945678711,3.614068031311035,3.646969795227051,3.6486685276031494,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,26.506662368774414,26.211023330688477,26.38232707977295,26.363515853881836,26.364684104919434,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,51.6660213470459,51.25761032104492,51.52249336242676,51.48332118988037,51.48869752883911,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,112,,128,,2.0,0.0,,,2.0,1.6570091247558594,1.5261173248291016,1.5891790390014648,1.5919208526611328,1.592010259628296,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,25.178194046020508,24.990558624267578,25.09284019470215,25.092124938964844,25.094062089920044,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,49.99828338623047,49.550771713256836,49.69656467437744,49.721693992614746,49.70848560333252,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,50.047874450683594,49.713134765625,49.76630210876465,49.83248710632324,49.82048273086548,,,
10,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,56,,256,,2.0,0.0,,,2.0,0.72479248046875,0.6315708160400391,0.6647109985351562,0.6707191467285156,0.6688535213470459,,,
11,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,25.445938110351562,25.07185935974121,25.209665298461914,25.215792655944824,25.205016136169434,,,
12,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,50.19783973693848,49.694061279296875,49.93712902069092,49.95017051696777,49.9512255191803,,,
13,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,2,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,50.08268356323242,49.65615272521973,49.91436004638672,49.90553855895996,49.91456866264343,,,
14,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,28,,512,,2.0,0.0,,,2.0,0.36716461181640625,0.2980232238769531,0.3235340118408203,0.32896995544433594,0.32806396484375,,,
15,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,13.42916488647461,13.188362121582031,13.309121131896973,13.309264183044434,13.309389352798462,,,
16,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,13.34691047668457,13.072013854980469,13.214468955993652,13.212823867797852,13.213664293289185,,,
17,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,2,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,13.480424880981445,13.059139251708984,13.268351554870605,13.28728199005127,13.291656970977783,,,
18,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,14,,512,,2.0,0.0,,,2.0,0.3342628479003906,0.18978118896484375,0.19598007202148438,0.21440982818603516,0.20250678062438965,,,
19,fc1,<class 'keras.layers.core.Dense'>,2,1,,25088,4096.0,,,1.0,,,40.83538055419922,39.24727439880371,39.325833320617676,39.47403430938721,39.33221101760864,,,
20,fc2,<class 'keras.layers.core.Dense'>,2,1,,4096,4096.0,,,1.0,,,6.897211074829102,6.750583648681641,6.795048713684082,6.80692195892334,6.802678108215332,,,
21,predictions,<class 'keras.layers.core.Dense'>,2,1,,4096,1000.0,,,1.0,,,2.268075942993164,1.6753673553466797,1.7381906509399414,1.7893075942993164,1.743704080581665,,,
