layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,7.285833358764648,5.193471908569336,5.453944206237793,6.052136421203613,6.0052573680877686,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,30.582427978515625,28.423547744750977,28.652667999267578,29.17938232421875,29.098480939865112,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,224,,64,,2.0,0.0,,,2.0,2.3734569549560547,2.3200511932373047,2.343893051147461,2.345442771911621,2.3451149463653564,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,13.565778732299805,13.338327407836914,13.440966606140137,13.437795639038086,13.434231281280518,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,26.346206665039062,25.964021682739258,26.06666088104248,26.11403465270996,26.10376477241516,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,112,,128,,2.0,0.0,,,2.0,0.9379386901855469,0.8707046508789062,0.8807182312011719,0.8898019790649414,0.8861720561981201,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,13.300180435180664,12.80069351196289,12.919306755065918,12.952899932861328,12.928515672683716,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,25.682449340820312,25.09927749633789,25.25174617767334,25.295066833496094,25.271117687225342,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,1,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,25.82693099975586,25.228500366210938,25.25496482849121,25.3340482711792,25.28563141822815,,,
10,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,56,,256,,2.0,0.0,,,2.0,0.5512237548828125,0.4534721374511719,0.4595518112182617,0.4871368408203125,0.4833340644836426,,,
11,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,13.503789901733398,13.1072998046875,13.289451599121094,13.306713104248047,13.307005167007446,,,
12,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,26.680469512939453,26.024580001831055,26.320695877075195,26.357221603393555,26.35839581489563,,,
13,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,1,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,26.83091163635254,26.067495346069336,26.4664888381958,26.459956169128418,26.462644338607788,,,
14,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,28,,512,,2.0,0.0,,,2.0,0.2815723419189453,0.23651123046875,0.24139881134033203,0.24530887603759766,0.24187564849853516,,,
15,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,7.297754287719727,6.988525390625,7.136344909667969,7.135415077209473,7.13348388671875,,,
16,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,7.246255874633789,6.947994232177734,7.09378719329834,7.098817825317383,7.099241018295288,,,
17,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,1,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,7.280588150024414,6.872415542602539,7.175445556640625,7.158660888671875,7.179200649261475,,,
18,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,14,,512,,2.0,0.0,,,2.0,0.16164779663085938,0.12087821960449219,0.14257431030273438,0.14111995697021484,0.1410841941833496,,,
19,fc1,<class 'keras.layers.core.Dense'>,1,1,,25088,4096.0,,,1.0,,,31.910181045532227,30.747652053833008,30.779242515563965,30.892324447631836,30.78317642211914,,,
20,fc2,<class 'keras.layers.core.Dense'>,1,1,,4096,4096.0,,,1.0,,,5.347728729248047,5.273103713989258,5.324959754943848,5.322933197021484,5.326062440872192,,,
21,predictions,<class 'keras.layers.core.Dense'>,1,1,,4096,1000.0,,,1.0,,,1.5134811401367188,1.4293193817138672,1.450657844543457,1.450657844543457,1.445472240447998,,,
