epochs,avg_loss,test_loss,mean_ree,mean_abse,re_min,abs_min
0.0,0.6262415497545984,0.29972565174102783,0.6255067684689183,14.254138414571585,0.6255067684689183,14.254138414571585
1.0,0.2548224087923196,0.23210112750530243,0.5844323856307776,12.008116109263518,0.5844323856307776,12.008116109263518
2.0,0.2157518182210863,0.19140321016311646,0.49755271953392544,10.73710983106615,0.49755271953392544,10.73710983106615
3.0,0.15721087651267934,0.1418907791376114,0.40232242678809826,9.426444595392363,0.40232242678809826,9.426444595392363
4.0,0.116873057926916,0.0993538349866867,0.3262778266112818,8.613368018612096,0.3262778266112818,8.613368018612096
5.0,0.09427720438807637,0.07887156307697296,0.27433851543329757,7.503061509622434,0.27433851543329757,7.503061509622434
6.0,0.07990512152196493,0.0845336839556694,0.30208523732014525,8.003141378376885,0.27433851543329757,7.503061509622434
7.0,0.07637917810374763,0.0818808302283287,0.31029773743965694,6.807738898071224,0.27433851543329757,7.503061509622434
8.0,0.06678010181636566,0.06354954838752747,0.24191261072928455,6.357192816511229,0.24191261072928455,6.357192816511229
9.0,0.06534662057354947,0.06351308524608612,0.21161068680344433,5.908875836383989,0.21161068680344433,5.908875836383989
10.0,0.05966822736582177,0.0575159415602684,0.2149652885737177,5.680031993527917,0.21161068680344433,5.908875836383989
11.0,0.05695459317819326,0.06226740777492523,0.22770857590187313,6.362159240568345,0.21161068680344433,5.908875836383989
12.0,0.05425849552177321,0.04770250990986824,0.20147106900857303,4.891700918244275,0.20147106900857303,4.891700918244275
13.0,0.05488049480945441,0.054552435874938965,0.21069026811364897,5.104223226946184,0.20147106900857303,4.891700918244275
14.0,0.051132284686159185,0.05435096099972725,0.2077131784510016,5.586014601104461,0.20147106900857303,4.891700918244275
15.0,0.04988787810846119,0.07624854147434235,0.21427475145267263,6.877249552570783,0.20147106900857303,4.891700918244275
16.0,0.048642804822439566,0.04785537347197533,0.19556310990956224,5.451636256055788,0.19556310990956224,5.451636256055788
17.0,0.04755010368053319,0.055746372789144516,0.19619670270860204,5.696990668974857,0.19556310990956224,5.451636256055788
18.0,0.04477019176171843,0.04131826013326645,0.18208421344632333,4.503666559909791,0.18208421344632333,4.503666559909791
19.0,0.04587533440037516,0.04438012093305588,0.18703898611910522,4.629688001079639,0.18208421344632333,4.503666559909791
20.0,0.04338702851325085,0.04523496329784393,0.17690708053705922,5.061061892119687,0.17690708053705922,5.061061892119687
21.0,0.04159812438212762,0.041965629905462265,0.18579005226314102,4.3218695551118245,0.17690708053705922,5.061061892119687
22.0,0.039675318096188995,0.04895207658410072,0.18840397244114362,5.226763708430139,0.17690708053705922,5.061061892119687
23.0,0.040832948058274136,0.04302823543548584,0.17377149135782358,4.893561970631071,0.17377149135782358,4.893561970631071
24.0,0.03864732296888234,0.04668546840548515,0.175600501902599,4.539327166695837,0.17377149135782358,4.893561970631071
25.0,0.0390325082572782,0.03815750032663345,0.17805133069667006,4.346444126837825,0.17377149135782358,4.893561970631071
26.0,0.036190461509736475,0.03979531675577164,0.17218262401120804,4.463078584844683,0.17218262401120804,4.463078584844683
27.0,0.0381305075968337,0.0449218824505806,0.19268584825968232,4.502446994906808,0.17218262401120804,4.463078584844683
28.0,0.03755463956362882,0.036501117050647736,0.17300791713004146,4.0365023833915075,0.17218262401120804,4.463078584844683
29.0,0.034680638308073296,0.03816697373986244,0.16841974049950031,4.204394634044762,0.16841974049950031,4.204394634044762
30.0,0.03713467733780289,0.039536286145448685,0.1558033287113016,4.001913079909964,0.1558033287113016,4.001913079909964
31.0,0.035090333444012946,0.03367602080106735,0.16150649366026232,3.901558893162457,0.1558033287113016,4.001913079909964
32.0,0.034535143607456194,0.04276137799024582,0.17231378982016124,4.176359971167356,0.1558033287113016,4.001913079909964
33.0,0.034991650029447444,0.030061248689889908,0.1497829457508883,3.7174746748808922,0.1497829457508883,3.7174746748808922
34.0,0.032648044537491865,0.04651891067624092,0.20203648173627015,4.634914305929268,0.1497829457508883,3.7174746748808922
35.0,0.03449216127917646,0.037651851773262024,0.1596345346492505,4.411793151254456,0.1497829457508883,3.7174746748808922
36.0,0.031040040111750548,0.03398403525352478,0.1597664140040014,4.009049510790076,0.1497829457508883,3.7174746748808922
