epochs,avg_loss,test_loss,mean_ree,mean_abse,re_min,abs_min
0.0,0.46166271009445164,0.19697000086307526,0.4291185554489832,10.657844326475079,0.4291185554489832,10.657844326475079
1.0,0.11758770463466646,0.08043137937784195,0.24066456506673253,7.410802411085774,0.24066456506673253,7.410802411085774
2.0,0.0714501508295535,0.061810608953237534,0.21881115194380474,5.556153827934271,0.21881115194380474,5.556153827934271
3.0,0.05638628590703013,0.05191763490438461,0.1981289746070343,5.168476050793767,0.1981289746070343,5.168476050793767
4.0,0.04880864103734491,0.05384688079357147,0.22647314484594575,5.046347559334505,0.1981289746070343,5.168476050793767
5.0,0.044960643771290755,0.04859580472111702,0.20543240588075384,4.378262970376716,0.1981289746070343,5.168476050793767
6.0,0.04177046925127503,0.03779216483235359,0.1747271459372863,4.332785984831742,0.1747271459372863,4.332785984831742
7.0,0.03988788388073445,0.03738507255911827,0.18485481260628578,4.376609790312347,0.1747271459372863,4.332785984831742
8.0,0.03746923575103278,0.04353026673197746,0.16961856589494195,3.926545617368298,0.16961856589494195,3.926545617368298
9.0,0.03410578479766842,0.03482382744550705,0.17736182284307261,3.8712786538532007,0.16961856589494195,3.926545617368298
10.0,0.03286503541171548,0.02709626406431198,0.14107689276809435,3.515972611975207,0.14107689276809435,3.515972611975207
11.0,0.03150451276302336,0.029158448800444603,0.1567032795862681,3.5724743007570297,0.14107689276809435,3.515972611975207
12.0,0.03086861349344252,0.026951516047120094,0.13778645077341628,3.2812691442869646,0.13778645077341628,3.2812691442869646
13.0,0.029952890072762965,0.02879130281507969,0.1420465777038293,3.7080056933337007,0.13778645077341628,3.2812691442869646
14.0,0.02896196370422842,0.025728050619363785,0.13671935916978173,3.5217220959970685,0.13671935916978173,3.5217220959970685
15.0,0.028416557258367545,0.024799730628728867,0.1378096309155981,3.3494905499958665,0.13671935916978173,3.5217220959970685
16.0,0.028207641236484053,0.024471377953886986,0.1320791829426513,3.3899207173687,0.1320791829426513,3.3899207173687
17.0,0.02699571025967599,0.02648632600903511,0.13740150525096212,3.0994950034026862,0.1320791829426513,3.3899207173687
18.0,0.026015702702105053,0.02230500616133213,0.12185901069165503,3.2313981068255924,0.12185901069165503,3.2313981068255924
19.0,0.02551021451354028,0.027692947536706924,0.14491250375294654,3.0950901118260092,0.12185901069165503,3.2313981068255924
20.0,0.024960174980759604,0.02162817120552063,0.12474379893243275,3.0291527901414894,0.12185901069165503,3.2313981068255924
21.0,0.025188057179749056,0.021919604390859604,0.12164920505764171,3.106568965471418,0.12164920505764171,3.106568965471418
22.0,0.024989620870351788,0.028878338634967804,0.13721888851284522,4.064239517309607,0.12164920505764171,3.106568965471418
