epochs,avg_loss,test_loss,mean_ree,mean_abse,re_min,abs_min
0.0,0.5033941341760437,0.25211846828460693,0.6282588137606451,12.183707293387556,0.6282588137606451,12.183707293387556
1.0,0.20978700405302148,0.15676170587539673,0.41109840370158107,9.879151928502933,0.41109840370158107,9.879151928502933
2.0,0.12223299985495614,0.09122464805841446,0.314059925542524,7.686066015073361,0.314059925542524,7.686066015073361
3.0,0.08762537313107485,0.06733036041259766,0.23894484577860733,6.668697853512491,0.23894484577860733,6.668697853512491
4.0,0.07307429418872335,0.08143681287765503,0.23616290794120054,6.888629611197782,0.23616290794120054,6.888629611197782
5.0,0.06355185327105245,0.058388788253068924,0.2161787716723906,5.347341359271231,0.2161787716723906,5.347341359271231
6.0,0.05864389402607378,0.06743063032627106,0.2528015078101654,5.899041118236286,0.2161787716723906,5.347341359271231
7.0,0.05693974757132627,0.05592690780758858,0.2150924462021713,5.314550900598197,0.2150924462021713,5.314550900598197
8.0,0.0535171700123781,0.057018063962459564,0.2106063783505091,5.208915749156766,0.2106063783505091,5.208915749156766
9.0,0.05047231988189887,0.05215846747159958,0.18977848665848365,4.7727779161366115,0.18977848665848365,4.7727779161366115
10.0,0.04694371050396289,0.04793454334139824,0.21065632840241252,4.486810661639231,0.18977848665848365,4.7727779161366115
11.0,0.04911151488487143,0.05280649662017822,0.2353540394803157,4.536147042658835,0.18977848665848365,4.7727779161366115
12.0,0.045147280003458926,0.03761456161737442,0.16949302834842883,4.025046402979348,0.16949302834842883,4.025046402979348
13.0,0.042460631602964434,0.038800742477178574,0.17730242210152677,4.180207989382598,0.16949302834842883,4.025046402979348
14.0,0.041053682708511716,0.041518762707710266,0.17845423200998708,4.021908808726863,0.16949302834842883,4.025046402979348
15.0,0.04008924914672733,0.03599940240383148,0.1690188919603639,3.951534275808354,0.1690188919603639,3.951534275808354
16.0,0.038782631288083215,0.03322186321020126,0.15712200111463562,3.747245192754314,0.15712200111463562,3.747245192754314
17.0,0.039097259416224064,0.046968407928943634,0.20470730453196043,4.605492969770316,0.15712200111463562,3.747245192754314
18.0,0.037032971676355726,0.0438048429787159,0.18042588191716866,4.388648009384887,0.15712200111463562,3.747245192754314
19.0,0.036801510386335584,0.04086266830563545,0.17924493026799446,4.231980600220116,0.15712200111463562,3.747245192754314
20.0,0.035474716278072735,0.03139597177505493,0.1523961933337402,3.751743574781188,0.1523961933337402,3.751743574781188
21.0,0.0325388293415784,0.03292305767536163,0.15108114695801153,3.7883251283700097,0.15108114695801153,3.7883251283700097
22.0,0.032590329492339705,0.03158421441912651,0.1646650984056751,3.9117554266629493,0.15108114695801153,3.7883251283700097
23.0,0.03271866771883477,0.03067893162369728,0.15703035485823125,3.646152129472435,0.15108114695801153,3.7883251283700097
24.0,0.03164596057618957,0.025969035923480988,0.1390855225780437,3.376802149324697,0.1390855225780437,3.376802149324697
25.0,0.03145145108334172,0.03383680433034897,0.16072239937165117,3.723346054774567,0.1390855225780437,3.376802149324697
26.0,0.03169137258499194,0.026893949136137962,0.1381973974258773,3.3530689658409694,0.1381973974258773,3.3530689658409694
27.0,0.030157348114294946,0.02551541104912758,0.1395796546864131,3.2813412358216416,0.1381973974258773,3.3530689658409694
28.0,0.02975383483040069,0.026511743664741516,0.1346207634785642,3.466056576920858,0.1346207634785642,3.466056576920858
29.0,0.028754151548250038,0.029741400852799416,0.15735645541495635,3.7930282451023123,0.1346207634785642,3.466056576920858
30.0,0.03018224235778799,0.029343295842409134,0.1402887366585684,3.3706781531997647,0.1346207634785642,3.466056576920858
31.0,0.027867931003768588,0.02594277448952198,0.1336749142431761,3.2308126513625077,0.1336749142431761,3.2308126513625077
32.0,0.027712380787292205,0.03021577186882496,0.14877176863748107,3.4881743416935356,0.1336749142431761,3.2308126513625077
33.0,0.027357663614110052,0.024140553548932076,0.12767915754431414,3.231607452818908,0.12767915754431414,3.231607452818908
34.0,0.028079979788190663,0.027757661417126656,0.13935797167731087,3.7989528986287606,0.12767915754431414,3.231607452818908
35.0,0.027360234451227296,0.027392452582716942,0.1399452707348413,3.4882818825243356,0.12767915754431414,3.231607452818908
36.0,0.026994849944981147,0.02559330314397812,0.14157077876829993,3.2297761963628595,0.12767915754431414,3.231607452818908
37.0,0.025727315832631662,0.026542119681835175,0.13072238315786608,3.3116226513702576,0.12767915754431414,3.231607452818908
38.0,0.026940952105739234,0.024962760508060455,0.14023263655930882,3.8093885678971593,0.12767915754431414,3.231607452818908
39.0,0.026713402192004198,0.02805693820118904,0.146118334738705,3.60040738942874,0.12767915754431414,3.231607452818908
40.0,0.026457047155394715,0.032063182443380356,0.14007440076461694,3.9120251408491784,0.12767915754431414,3.231607452818908
41.0,0.025681142784512265,0.024308988824486732,0.13992815748576978,3.2729288259326257,0.12767915754431414,3.231607452818908
42.0,0.024828120337102928,0.02393534779548645,0.1372844162471709,2.9748214556187076,0.12767915754431414,3.231607452818908
43.0,0.02444935901858174,0.024959858506917953,0.13818844964420937,3.3519441997928605,0.12767915754431414,3.231607452818908
44.0,0.025934974975384075,0.021799514070153236,0.12264028652063808,2.9262211076240106,0.12264028652063808,2.9262211076240106
45.0,0.025595999025284484,0.026140667498111725,0.13617092471114128,3.132017490902819,0.12264028652063808,2.9262211076240106
46.0,0.023475274285926436,0.022328462451696396,0.12423207763780661,3.032357644394806,0.12264028652063808,2.9262211076240106
47.0,0.023379510179304848,0.021902436390519142,0.12261080688845706,2.8508627031145273,0.12261080688845706,2.8508627031145273
48.0,0.024797332723038853,0.02563559263944626,0.1390570628617606,3.0855862315856686,0.12261080688845706,2.8508627031145273
49.0,0.023795246795272132,0.02349323406815529,0.12953894081426687,2.9102980737988173,0.12261080688845706,2.8508627031145273
50.0,0.025246924485642315,0.020980294793844223,0.1181479849438713,2.887623744637257,0.1181479849438713,2.887623744637257
51.0,0.023228615415267675,0.023579318076372147,0.13637987985607197,3.1764073929466066,0.1181479849438713,2.887623744637257
52.0,0.022935311759289458,0.02198355458676815,0.11972920544916146,2.9080396276544893,0.1181479849438713,2.887623744637257
53.0,0.023291166910467245,0.024215780198574066,0.129269177345783,3.09576043342174,0.1181479849438713,2.887623744637257
54.0,0.023542641700742342,0.0247153602540493,0.1282131770768425,3.2103094655076228,0.1181479849438713,2.887623744637257
55.0,0.023586727086656965,0.02078831195831299,0.12067217893002515,2.9279075880889107,0.1181479849438713,2.887623744637257
56.0,0.02364494119244165,0.02197231352329254,0.12615897934415102,2.879565250602459,0.1181479849438713,2.887623744637257
57.0,0.023208336735043092,0.021205784752964973,0.11684335374287816,2.8118755747445836,0.11684335374287816,2.8118755747445836
58.0,0.02315396127311854,0.021604036912322044,0.12378469954358678,3.0331808526943056,0.11684335374287816,2.8118755747445836
59.0,0.022403949205153643,0.025500094518065453,0.12769810448709465,3.121173274908442,0.11684335374287816,2.8118755747445836
60.0,0.02276268761795454,0.023728368803858757,0.12274922928827696,2.9509283499376764,0.11684335374287816,2.8118755747445836
61.0,0.021286562153587523,0.0205805953592062,0.12054273670654479,2.8652113385932236,0.11684335374287816,2.8118755747445836
62.0,0.0222137555295524,0.023875556886196136,0.1303946207916669,3.0367167978498144,0.11684335374287816,2.8118755747445836
63.0,0.02238344372854159,0.024488793686032295,0.12836350938057256,3.4526237904769133,0.11684335374287816,2.8118755747445836
64.0,0.021202036762794554,0.022021668031811714,0.12115782952221657,2.9174032022915357,0.11684335374287816,2.8118755747445836
65.0,0.021902288545292015,0.021185018122196198,0.11882938079161025,3.1012585581878134,0.11684335374287816,2.8118755747445836
66.0,0.021516773781289907,0.021315373480319977,0.12043346884027716,2.9332461523014706,0.11684335374287816,2.8118755747445836
67.0,0.02227530654329366,0.02149031311273575,0.12062162470282649,2.8798228640360435,0.11684335374287816,2.8118755747445836
68.0,0.021555423183134567,0.018050480633974075,0.11134596261388276,2.690211700956287,0.11134596261388276,2.690211700956287
69.0,0.02189417634778226,0.02762804552912712,0.14792017096506205,3.3870266344928104,0.11134596261388276,2.690211700956287
70.0,0.021063358231355387,0.02222784049808979,0.1210152016721138,2.992682988976545,0.11134596261388276,2.690211700956287
71.0,0.02111875680022347,0.0214221253991127,0.12565188409110475,2.892186225156625,0.11134596261388276,2.690211700956287
72.0,0.021152496260528363,0.019658774137496948,0.11768138137385398,2.7635582091838606,0.11134596261388276,2.690211700956287
73.0,0.02169605879226146,0.020640622824430466,0.1199816935655373,2.923126199440876,0.11134596261388276,2.690211700956287
74.0,0.0211491949600391,0.021157890558242798,0.11844451384224382,3.1819707036769542,0.11134596261388276,2.690211700956287
75.0,0.020710370446832032,0.021432047709822655,0.118538442019583,3.1143425762024397,0.11134596261388276,2.690211700956287
76.0,0.02085589532392284,0.01942460611462593,0.11618288000498546,2.7729589278625473,0.11134596261388276,2.690211700956287
77.0,0.019862654431464195,0.019407138228416443,0.12014640233355994,2.8085275752397987,0.11134596261388276,2.690211700956287
78.0,0.021301625010828242,0.02079429291188717,0.11660617838776793,2.770620437436943,0.11134596261388276,2.690211700956287
79.0,0.02125050671422444,0.0237895417958498,0.12877279708983752,3.048811954243627,0.11134596261388276,2.690211700956287
80.0,0.02077413764529334,0.026161395013332367,0.1293839298654458,3.1816040355698014,0.11134596261388276,2.690211700956287
81.0,0.021402887880992583,0.019591564312577248,0.11587048406573495,2.676292042144181,0.11134596261388276,2.690211700956287
82.0,0.020578851021778657,0.020454566925764084,0.11993401513492626,3.0164207444608415,0.11134596261388276,2.690211700956287
83.0,0.020222840815806362,0.021459084004163742,0.12634348683998606,3.077428192626085,0.11134596261388276,2.690211700956287
84.0,0.020743649580869997,0.019328076392412186,0.11524505562527841,2.763396873700545,0.11134596261388276,2.690211700956287
85.0,0.019704417364237403,0.018562011420726776,0.11205031359770753,2.6802583542671243,0.11134596261388276,2.690211700956287
86.0,0.020080221608614397,0.02267748862504959,0.12089263301596248,3.302064386007338,0.11134596261388276,2.690211700956287
87.0,0.020314072285549708,0.02387153171002865,0.13688608264236263,3.103013310129105,0.11134596261388276,2.690211700956287
88.0,0.020722600045247952,0.02048458158969879,0.11785972061626972,2.9138667268004506,0.11134596261388276,2.690211700956287
89.0,0.01992083683955117,0.019351448863744736,0.1126460390100005,2.857177439143322,0.11134596261388276,2.690211700956287
90.0,0.019716274234266907,0.01948828436434269,0.11898592001728418,2.7933114567865824,0.11134596261388276,2.690211700956287
91.0,0.019891225262738448,0.022707624360919,0.12755707114636153,3.0161947993713274,0.11134596261388276,2.690211700956287
92.0,0.020091501603158896,0.021827030926942825,0.12234200443712158,2.866046499010085,0.11134596261388276,2.690211700956287
93.0,0.01993678921994311,0.019868794828653336,0.12005565087474952,2.86762445442532,0.11134596261388276,2.690211700956287
94.0,0.01941239982010268,0.01965252310037613,0.11779730775842846,2.8968425146023686,0.11134596261388276,2.690211700956287
95.0,0.018832807039348077,0.019068991765379906,0.11572863613590652,2.7323724309574557,0.11134596261388276,2.690211700956287
96.0,0.019426975429010482,0.01882082037627697,0.11342818690308845,2.8287568721628875,0.11134596261388276,2.690211700956287
97.0,0.01948975334866359,0.0181403961032629,0.11164815795869035,2.752908150551259,0.11134596261388276,2.690211700956287
98.0,0.020775970940391852,0.022402867674827576,0.13371272446718394,3.212291206388765,0.11134596261388276,2.690211700956287
99.0,0.019367123837954706,0.017837099730968475,0.11018297888428126,2.6132003772011947,0.11018297888428126,2.6132003772011947
100.0,0.01927396935074571,0.01869097352027893,0.11086257472172903,2.6692156742533153,0.11018297888428126,2.6132003772011947
101.0,0.019181815032570496,0.020022982731461525,0.11978199290740517,2.794234869533311,0.11018297888428126,2.6132003772011947
102.0,0.019472351089453173,0.02047320082783699,0.11756032490856637,2.9397599143155886,0.11018297888428126,2.6132003772011947
103.0,0.019207414468756318,0.01937873102724552,0.11149011293833933,2.714021431699851,0.11018297888428126,2.6132003772011947
104.0,0.019623682890741977,0.018608495593070984,0.11071661273759754,2.6732248667509086,0.11018297888428126,2.6132003772011947
105.0,0.019570776338751514,0.02052176184952259,0.12056076311626096,3.072658181630163,0.11018297888428126,2.6132003772011947
106.0,0.019741283262523418,0.01924641616642475,0.11426074412590492,2.7339648490495554,0.11018297888428126,2.6132003772011947
107.0,0.01928750120888883,0.01993260346353054,0.11787136676353818,2.7545570297884714,0.11018297888428126,2.6132003772011947
108.0,0.019478641518840958,0.01925649866461754,0.11120350957314462,2.623197988464096,0.11018297888428126,2.6132003772011947
109.0,0.01892459154807436,0.01958313211798668,0.1187709006546618,2.8193978098591677,0.11018297888428126,2.6132003772011947
110.0,0.01918234910887367,0.019474109634757042,0.12217387828789159,2.7426174332911812,0.11018297888428126,2.6132003772011947
111.0,0.019182001198894877,0.021138910204172134,0.12022701605673905,3.393145098739754,0.11018297888428126,2.6132003772011947
112.0,0.019863468547241556,0.01952507719397545,0.11510702986497971,2.898723692895711,0.11018297888428126,2.6132003772011947
113.0,0.018672825587086207,0.0193176232278347,0.11388327826806519,2.7771894977861917,0.11018297888428126,2.6132003772011947
114.0,0.01980219105669198,0.018919240683317184,0.11001933720943916,2.8023811735840267,0.11001933720943916,2.8023811735840267
115.0,0.018490216090751525,0.02029302529990673,0.11518482353579679,2.8789379803982107,0.11001933720943916,2.8023811735840267
116.0,0.01860384668666904,0.020309828221797943,0.12034637624207756,3.056107781644129,0.11001933720943916,2.8023811735840267
117.0,0.01827415456465735,0.01835823431611061,0.10905365467914875,2.6244785909990496,0.10905365467914875,2.6244785909990496
118.0,0.018711352527451014,0.017834173515439034,0.10824494251968778,2.6431097604824703,0.10824494251968778,2.6431097604824703
119.0,0.018588073361224644,0.028023194521665573,0.13704710341526255,4.051702817605004,0.10824494251968778,2.6431097604824703
