epochs,avg_loss,test_loss,mean_ree,mean_abse,re_min,abs_min
0.0,1.4642485444304312,0.38061732053756714,0.8806534984754121,15.597027532444832,0.8806534984754121,15.597027532444832
1.0,0.3345652680985535,0.2967245578765869,0.7173792054602599,14.084964615383203,0.7173792054602599,14.084964615383203
2.0,0.2751658834234068,0.25464969873428345,0.6168797888754822,12.843975084051893,0.6168797888754822,12.843975084051893
3.0,0.24450418560565276,0.23905394971370697,0.602375937728269,12.107123617822825,0.602375937728269,12.107123617822825
4.0,0.22486013438128216,0.2174074351787567,0.513265791831558,11.79287254974875,0.513265791831558,11.79287254974875
5.0,0.1997231235609778,0.21471044421195984,0.5105775328906554,11.201527566534445,0.5105775328906554,11.201527566534445
6.0,0.18167900869363465,0.17614668607711792,0.5123128306911555,9.96949663154362,0.5105775328906554,11.201527566534445
7.0,0.16108537691680685,0.1483740359544754,0.3929021767682147,9.578231447358613,0.3929021767682147,9.578231447358613
8.0,0.13026347586625733,0.13036096096038818,0.37109388721993564,8.730964280514389,0.37109388721993564,8.730964280514389
9.0,0.1196541502317296,0.1018548533320427,0.30401218156106735,8.136824489706967,0.30401218156106735,8.136824489706967
10.0,0.10875919404663621,0.11613557487726212,0.31239575100846984,8.694555593168266,0.30401218156106735,8.136824489706967
11.0,0.09839663838472548,0.08524293452501297,0.2854656412297557,7.727646309513525,0.2854656412297557,7.727646309513525
12.0,0.08730840956485725,0.09245980530977249,0.3168001471991922,7.705031109082148,0.2854656412297557,7.727646309513525
13.0,0.09795089268797558,0.08927324414253235,0.28899168255567426,7.2599693430223615,0.2854656412297557,7.727646309513525
14.0,0.08382928479887262,0.09877867996692657,0.2957846548026801,7.3215147850744,0.2854656412297557,7.727646309513525
15.0,0.08255667531792127,0.11069704592227936,0.26446875284934235,8.498746926077105,0.26446875284934235,8.498746926077105
16.0,0.07635370887155778,0.08915849030017853,0.24958276412300337,7.105198435625462,0.24958276412300337,7.105198435625462
17.0,0.08025545612732073,0.10951074212789536,0.2683649883658192,7.735674476493571,0.24958276412300337,7.105198435625462
18.0,0.07309296661162679,0.07837044447660446,0.30065786773783104,6.500008327413628,0.24958276412300337,7.105198435625462
19.0,0.07537437071198527,0.08476177603006363,0.27177085190512157,6.695803869519383,0.24958276412300337,7.105198435625462
20.0,0.07051427624648131,0.07271236181259155,0.24049768962682055,6.870280322485577,0.24049768962682055,6.870280322485577
21.0,0.06720565613123433,0.06471388787031174,0.2248149675687405,5.998861125190274,0.2248149675687405,5.998861125190274
22.0,0.06382154178204416,0.06168553605675697,0.25082743301321186,5.604130044296327,0.2248149675687405,5.998861125190274
23.0,0.06408362401814399,0.06599212437868118,0.2334917495274858,6.193937132634695,0.2248149675687405,5.998861125190274
24.0,0.06344202863453312,0.061068933457136154,0.22770355976662082,5.70319437361981,0.2248149675687405,5.998861125190274
25.0,0.060359174927955915,0.08319833874702454,0.31918470832872603,6.127047680379462,0.2248149675687405,5.998861125190274
26.0,0.0726637204142311,0.06464345008134842,0.221751125389945,5.7211175824188185,0.221751125389945,5.7211175824188185
27.0,0.056653920985475364,0.07301579415798187,0.27410259080834615,5.796937617862861,0.221751125389945,5.7211175824188185
28.0,0.06008074526922611,0.06488487124443054,0.25583925812768477,5.854240367596305,0.221751125389945,5.7211175824188185
29.0,0.05159829854022099,0.05636855214834213,0.2161091683977585,5.4993390138207925,0.2161091683977585,5.4993390138207925
30.0,0.05187115547117555,0.05802411213517189,0.2264617989950309,5.4591470362693455,0.2161091683977585,5.4993390138207925
31.0,0.05392832200549823,0.061181385070085526,0.2231980897632501,5.72457178240032,0.2161091683977585,5.4993390138207925
32.0,0.058589697261399856,0.07543602585792542,0.28972077931966495,6.5415586256672675,0.2161091683977585,5.4993390138207925
33.0,0.05302348735306082,0.05821051076054573,0.19994512447077933,5.327651684101843,0.19994512447077933,5.327651684101843
34.0,0.05080931963799875,0.06834294646978378,0.26934838967043495,5.78957024303543,0.19994512447077933,5.327651684101843
