epochs,avg_loss,test_loss,mean_ree,mean_abse,re_min,abs_min
0.0,0.5041774613426087,0.25449877977371216,0.6244053184058483,12.575573547893606,0.6244053184058483,12.575573547893606
1.0,0.22138695038379494,0.19473649561405182,0.44751295940234237,10.833680957275574,0.44751295940234237,10.833680957275574
2.0,0.14782292351443718,0.13403913378715515,0.32507014038578835,9.066881681543352,0.32507014038578835,9.066881681543352
3.0,0.10562226867422145,0.09313825517892838,0.3083007966591096,7.3782682206126236,0.3083007966591096,7.3782682206126236
4.0,0.0824154866344117,0.06968364864587784,0.24135692907791562,6.628568564785507,0.24135692907791562,6.628568564785507
5.0,0.07379026374918347,0.07667406648397446,0.2968484423364767,6.48876136492481,0.24135692907791562,6.628568564785507
6.0,0.07061921798802435,0.063535675406456,0.22857912348536116,6.427410740668379,0.22857912348536116,6.427410740668379
7.0,0.06223043420530378,0.061417512595653534,0.20602810262949328,6.083754313405089,0.20602810262949328,6.083754313405089
8.0,0.0591535417640463,0.05298741161823273,0.2062294562003055,5.247113657110356,0.20602810262949328,6.083754313405089
9.0,0.054512206900944125,0.0627237856388092,0.254489645232693,5.451916936121004,0.20602810262949328,6.083754313405089
10.0,0.05290932235248545,0.050466738641262054,0.20470751078593083,5.1385181773462145,0.20470751078593083,5.1385181773462145
11.0,0.04912668016362697,0.04757265746593475,0.19515706062429827,4.814660968624501,0.19515706062429827,4.814660968624501
12.0,0.04811146033412597,0.05062272027134895,0.18938907723050702,5.361889166250816,0.18938907723050702,5.361889166250816
13.0,0.04776972409417019,0.044932056218385696,0.20309968182024657,4.538331613897723,0.18938907723050702,5.361889166250816
14.0,0.043724875786203043,0.03826219588518143,0.16971574921017282,4.279136179327655,0.16971574921017282,4.279136179327655
15.0,0.042388227185670355,0.0400981530547142,0.1810353253794188,4.346647588017107,0.16971574921017282,4.279136179327655
16.0,0.04322898406139078,0.04518808424472809,0.18722282511945218,4.829603212373415,0.16971574921017282,4.279136179327655
