layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
16,res3a_branch1,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,256,512.0,2.0,0.0,1.0,1.0,,1.890420913696289,1.8310546875,1.872420310974121,1.8686771392822266,1.870661973953247,,,
17,res3b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,0.7758140563964844,0.6973743438720703,0.7103681564331055,0.7233858108520508,0.7200837135314941,,,
18,res3b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,0.7686614990234375,0.7116794586181641,0.7219314575195312,0.7335186004638672,0.7318556308746338,,,
19,res3b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,1.6884803771972656,1.6503334045410156,1.6814470291137695,1.6762733459472656,1.6779899597167969,,,
20,res3c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,0.7913112640380859,0.7083415985107422,0.7423162460327148,0.7395267486572266,0.7369518280029297,,,
21,res3c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,0.7932186126708984,0.7441043853759766,0.7539987564086914,0.7567167282104492,0.7537305355072021,,,
22,res3c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,1.6436576843261719,1.5892982482910156,1.623392105102539,1.6205310821533203,1.621544361114502,,,
23,res3d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,0.774383544921875,0.7314682006835938,0.7430315017700195,0.7465362548828125,0.744938850402832,,,
24,res3d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,0.7932186126708984,0.7467269897460938,0.7535219192504883,0.757145881652832,0.753939151763916,,,
25,res3d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,1.682281494140625,1.5714168548583984,1.6266107559204102,1.623702049255371,1.622915267944336,,,
26,res4a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,256.0,2.0,0.0,1.0,1.0,,0.5652904510498047,0.4966259002685547,0.5083084106445312,0.5239963531494141,0.5222558975219727,,,
27,res4a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.6518363952636719,0.6124973297119141,0.6279945373535156,0.6291866302490234,0.628441572189331,,,
28,res4a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,0.0,1.0,,0.9884834289550781,0.9777545928955078,0.9829998016357422,0.9829282760620117,0.9828805923461914,,,
29,res4a_branch1,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,1024.0,2.0,0.0,1.0,1.0,,1.1830329895019531,1.1665821075439453,1.1763572692871094,1.1760234832763672,1.1763274669647217,,,
30,res4b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.6151199340820312,0.5564689636230469,0.6101131439208984,0.6041288375854492,0.6087124347686768,,,
31,res4b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.6434917449951172,0.6151199340820312,0.6279945373535156,0.6276369094848633,0.6272196769714355,,,
32,res4b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,1.0516643524169922,1.0387897491455078,1.0471343994140625,1.0460376739501953,1.0462403297424316,,,
33,res4c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.6158351898193359,0.6020069122314453,0.6103515625,0.6098508834838867,0.6100833415985107,,,
34,res4c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.6387233734130859,0.5905628204345703,0.6238222122192383,0.6191492080688477,0.6202757358551025,,,
35,res4c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,1.0409355163574219,0.9284019470214844,1.0131597518920898,0.9987831115722656,1.0023117065429688,,,
36,res4d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.5917549133300781,0.5257129669189453,0.5706548690795898,0.5645275115966797,0.5659759044647217,,,
37,res4d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.6122589111328125,0.5197525024414062,0.5425214767456055,0.5576133728027344,0.5555152893066406,,,
38,res4d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,1.0166168212890625,1.0042190551757812,1.014113426208496,1.0123252868652344,1.0128021240234375,,,
39,res4e_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.6108283996582031,0.4963874816894531,0.5401372909545898,0.5483150482177734,0.5469918251037598,,,
40,res4e_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.6275177001953125,0.6031990051269531,0.614166259765625,0.6145238876342773,0.6143152713775635,,,
41,res4e_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,1.0356903076171875,1.0199546813964844,1.0251998901367188,1.027059555053711,1.0268688201904297,,,
42,res4f_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,0.6382465362548828,0.5471706390380859,0.5605220794677734,0.5736351013183594,0.5688667297363281,,,
43,res4f_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,0.6744861602783203,0.5543231964111328,0.6052255630493164,0.6109237670898438,0.610053539276123,,,
44,res4f_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,1.089334487915039,1.0552406311035156,1.0743141174316406,1.0712862014770508,1.0710358619689941,,,
45,res5a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,512.0,2.0,0.0,1.0,1.0,,0.5519390106201172,0.5011558532714844,0.5252361297607422,0.5254745483398438,0.5252063274383545,,,
46,res5a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,0.9212493896484375,0.8502006530761719,0.8642673492431641,0.8683204650878906,0.8639693260192871,,,
47,res5a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,7,1.0,512,2048.0,1.0,0.0,0.0,1.0,,0.8306503295898438,0.7586479187011719,0.7899999618530273,0.7964849472045898,0.7969439029693604,,,
48,res5a_branch1,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,2048.0,2.0,0.0,1.0,1.0,,1.0981559753417969,1.0669231414794922,1.0876655578613281,1.0851383209228516,1.0857880115509033,,,
49,res5b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,0.6780624389648438,0.6339550018310547,0.6740093231201172,0.6696224212646484,0.6730258464813232,,,
50,res5b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,0.9255409240722656,0.8418560028076172,0.8766651153564453,0.8776664733886719,0.8761584758758545,,,
51,res5b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,0.8275508880615234,0.7376670837402344,0.7898807525634766,0.786280632019043,0.787198543548584,,,
52,res5c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,0.6644725799560547,0.6165504455566406,0.6415843963623047,0.6401777267456055,0.6400942802429199,,,
53,res5c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,0.8523464202880859,0.8296966552734375,0.8431673049926758,0.8423089981079102,0.8426308631896973,,,
54,res5c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,0.8602142333984375,0.7567405700683594,0.7646083831787109,0.7732868194580078,0.7644891738891602,,,
55,avg_pool,<class 'keras.layers.pooling.GlobalAveragePooling2D'>,8,7,,2048,,1.0,0.0,,,7.0,0.2906322479248047,0.1881122589111328,0.24592876434326172,0.24173259735107422,0.24232268333435059,,,
56,fc1000,<class 'keras.layers.core.Dense'>,8,1,,2048,1000.0,,,1.0,,,0.293731689453125,0.2598762512207031,0.2684593200683594,0.27039051055908203,0.268787145614624,,,
