layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv1,<class 'keras.layers.convolutional.Conv2D'>,64,230,7.0,3,64.0,2.0,0.0,1.0,1.0,,21.627426147460938,21.535873413085938,21.5911865234375,21.58374786376953,21.584272384643555,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,64,114,,64,,2.0,0.0,,,3.0,4.867315292358398,4.78816032409668,4.846334457397461,4.836225509643555,4.838347434997559,,,
3,res2a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,64.0,1.0,0.0,1.0,1.0,,5.673408508300781,5.610466003417969,5.64420223236084,5.6418657302856445,5.641847848892212,,,
4,res2a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,6.410121917724609,6.339550018310547,6.344437599182129,6.354641914367676,6.3495934009552,,,
5,res2a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,0.0,1.0,,19.78921890258789,19.670486450195312,19.72365379333496,19.730281829833984,19.73038911819458,,,
6,res2a_branch1,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,21.053075790405273,20.891904830932617,20.945429801940918,20.95942497253418,20.95615863800049,,,
7,res2b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,7.116556167602539,7.0629119873046875,7.088303565979004,7.089829444885254,7.089853286743164,,,
8,res2b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,6.405353546142578,6.301641464233398,6.371021270751953,6.3622236251831055,6.364405155181885,,,
9,res2b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,21.001815795898438,20.902633666992188,20.937681198120117,20.94547748565674,20.943790674209595,,,
10,res2c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,7.23719596862793,7.047891616821289,7.0945024490356445,7.111978530883789,7.104337215423584,,,
11,res2c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,6.398439407348633,6.305217742919922,6.36744499206543,6.360673904418945,6.362885236740112,,,
12,res2c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,21.00086212158203,20.90597152709961,20.933985710144043,20.93794345855713,20.934075117111206,,,
13,res3a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,128.0,2.0,0.0,1.0,1.0,,4.317522048950195,4.221916198730469,4.259467124938965,4.266166687011719,4.265278577804565,,,
14,res3a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,3.677845001220703,3.5479068756103516,3.5653114318847656,3.586602210998535,3.580033779144287,,,
15,res3a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,0.0,1.0,,10.249853134155273,10.139226913452148,10.166645050048828,10.178732872009277,10.174781084060669,,,
16,res3a_branch1,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,512.0,2.0,0.0,1.0,1.0,,12.842416763305664,12.726068496704102,12.752532958984375,12.766838073730469,12.762486934661865,,,
17,res3b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,3.9322376251220703,3.8175582885742188,3.851771354675293,3.864431381225586,3.8618147373199463,,,
18,res3b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,3.7560462951660156,3.583192825317383,3.6770105361938477,3.6672592163085938,3.6666691303253174,,,
19,res3b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,10.861873626708984,10.738372802734375,10.796189308166504,10.794687271118164,10.793328285217285,,,
20,res3c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,3.9110183715820312,3.822803497314453,3.8611888885498047,3.8592100143432617,3.8572847843170166,,,
21,res3c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,3.657102584838867,3.5734176635742188,3.607511520385742,3.608584403991699,3.6069154739379883,,,
22,res3c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,10.869503021240234,10.712862014770508,10.75589656829834,10.782814025878906,10.78072190284729,,,
23,res3d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,3.938436508178711,3.8805007934570312,3.9080381393432617,3.9099931716918945,3.9101243019104004,,,
24,res3d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,3.6649703979492188,3.5796165466308594,3.6138296127319336,3.616762161254883,3.6153793334960938,,,
25,res3d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,10.876178741455078,10.83230972290039,10.853886604309082,10.85362434387207,10.853469371795654,,,
26,res4a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,256.0,2.0,0.0,1.0,1.0,,2.5475025177001953,2.5260448455810547,2.534627914428711,2.535676956176758,2.535402774810791,,,
27,res4a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,2.4309158325195312,2.3283958435058594,2.3746490478515625,2.384352684020996,2.3855268955230713,,,
28,res4a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,256,1024.0,1.0,0.0,0.0,1.0,,5.636930465698242,5.5522918701171875,5.591869354248047,5.598711967468262,5.599737167358398,,,
29,res4a_branch1,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,1024.0,2.0,0.0,1.0,1.0,,7.5225830078125,7.42793083190918,7.477521896362305,7.469081878662109,7.467538118362427,,,
30,res4b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,2.508878707885742,2.434253692626953,2.4913549423217773,2.4790525436401367,2.480924129486084,,,
31,res4b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,2.4580955505371094,2.367734909057617,2.3925304412841797,2.40023136138916,2.3970603942871094,,,
32,res4b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,5.945920944213867,5.881071090698242,5.923628807067871,5.921435356140137,5.923420190811157,,,
33,res4c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,2.5196075439453125,2.498626708984375,2.5092363357543945,2.5094985961914062,2.509593963623047,,,
34,res4c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,2.4111270904541016,2.363920211791992,2.3772716522216797,2.384614944458008,2.383887767791748,,,
35,res4c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,5.902290344238281,5.823850631713867,5.857110023498535,5.859470367431641,5.858570337295532,,,
36,res4d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,2.5217533111572266,2.4302005767822266,2.4373531341552734,2.4464845657348633,2.4391114711761475,,,
37,res4d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,2.4671554565429688,2.3665428161621094,2.3752450942993164,2.3868560791015625,2.3793578147888184,,,
38,res4d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,5.933284759521484,5.849123001098633,5.857944488525391,5.864119529724121,5.857348442077637,,,
39,res4e_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,2.4862289428710938,2.4251937866210938,2.437710762023926,2.4488449096679688,2.4471282958984375,,,
40,res4e_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,2.4373531341552734,2.3441314697265625,2.3730993270874023,2.380657196044922,2.378135919570923,,,
41,res4e_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,5.927085876464844,5.8441162109375,5.872011184692383,5.8829545974731445,5.882292985916138,,,
42,res4f_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,2.467632293701172,2.4225711822509766,2.431631088256836,2.4344444274902344,2.4317800998687744,,,
43,res4f_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,2.448558807373047,2.3345947265625,2.4052858352661133,2.4000167846679688,2.4021267890930176,,,
