layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv1,<class 'keras.layers.convolutional.Conv2D'>,2,230,7.0,3,64.0,2.0,0.0,1.0,1.0,,1.0042190551757812,0.9379386901855469,0.9828805923461914,0.979304313659668,0.981360673904419,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,2,114,,64,,2.0,0.0,,,3.0,0.4467964172363281,0.36144256591796875,0.40841102600097656,0.4083871841430664,0.4094541072845459,,,
3,res2a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,2,56,1.0,64,64.0,1.0,0.0,1.0,1.0,,0.514984130859375,0.4401206970214844,0.47457218170166016,0.4733562469482422,0.4723072052001953,,,
4,res2a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,0.5271434783935547,0.4687309265136719,0.5112886428833008,0.5024194717407227,0.5035400390625,,,
5,res2a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,2,56,1.0,64,256.0,1.0,0.0,0.0,1.0,,0.9374618530273438,0.8647441864013672,0.9101629257202148,0.9046792984008789,0.9055733680725098,,,
6,res2a_branch1,<class 'keras.layers.convolutional.Conv2D'>,2,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,1.0004043579101562,0.9088516235351562,0.9276866912841797,0.9386777877807617,0.9346902370452881,,,
7,res2b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,2,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,0.5068778991699219,0.4343986511230469,0.44226646423339844,0.4546642303466797,0.4506707191467285,,,
8,res2b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,0.5562305450439453,0.4703998565673828,0.5049705505371094,0.5062580108642578,0.5044937133789062,,,
9,res2b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,2,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,1.0190010070800781,0.8881092071533203,0.9249448776245117,0.9370565414428711,0.9329319000244141,,,
10,res2c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,2,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,0.5402565002441406,0.4258155822753906,0.4979372024536133,0.4957914352416992,0.4989802837371826,,,
11,res2c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,0.5452632904052734,0.4608631134033203,0.5080699920654297,0.5059480667114258,0.506669282913208,,,
