layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,32,227,11.0,3,96.0,4.0,0.0,0.0,1.0,,4.801511764526367,4.767179489135742,4.788875579833984,4.786324501037598,4.786819219589233,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,32,55,,96,,2.0,0.0,,,3.0,1.117706298828125,1.049041748046875,1.087784767150879,1.0844230651855469,1.0846853256225586,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,32,27,5.0,96,256.0,1.0,1.0,0.0,1.0,,3.484964370727539,3.2770633697509766,3.2911300659179688,3.3159255981445312,3.2996535301208496,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,32,27,,256,,2.0,0.0,,,3.0,0.8208751678466797,0.7171630859375,0.7578134536743164,0.7641315460205078,0.7629096508026123,,,
5,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,32,13,3.0,256,384.0,1.0,1.0,0.0,1.0,,1.7154216766357422,1.6417503356933594,1.6671419143676758,1.6756772994995117,1.674950122833252,,,
6,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,32,13,3.0,384,384.0,1.0,1.0,0.0,1.0,,2.0532608032226562,1.9752979278564453,2.004861831665039,2.009153366088867,2.0078718662261963,,,
7,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,32,13,3.0,384,256.0,1.0,1.0,0.0,1.0,,1.573324203491211,1.3937950134277344,1.4605522155761719,1.4738082885742188,1.4713704586029053,,,
8,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,32,13,,256,,2.0,0.0,,,3.0,0.3993511199951172,0.2796649932861328,0.3192424774169922,0.3273963928222656,0.3243684768676758,,,
9,dense_1,<class 'keras.layers.core.Dense'>,32,1,,9216,4096.0,,,1.0,,,0.7402896881103516,0.6413459777832031,0.6898641586303711,0.6887435913085938,0.6882250308990479,,,
10,dense_2,<class 'keras.layers.core.Dense'>,32,1,,4096,4096.0,,,1.0,,,0.530242919921875,0.3991127014160156,0.4729032516479492,0.47028064727783203,0.4716813564300537,,,
11,dense_3,<class 'keras.layers.core.Dense'>,32,1,,4096,1000.0,,,1.0,,,0.38623809814453125,0.25653839111328125,0.29098987579345703,0.2972841262817383,0.2912580966949463,,,
