layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,2,227,11.0,3,96.0,4.0,0.0,0.0,1.0,,0.6163120269775391,0.5908012390136719,0.6078481674194336,0.6066322326660156,0.6074011325836182,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,2,55,,96,,2.0,0.0,,,3.0,0.3292560577392578,0.24747848510742188,0.26094913482666016,0.2735137939453125,0.26980042457580566,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,2,27,5.0,96,256.0,1.0,1.0,0.0,1.0,,0.7388591766357422,0.7181167602539062,0.729680061340332,0.7279396057128906,0.7278025150299072,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,2,27,,256,,2.0,0.0,,,3.0,0.370025634765625,0.22459030151367188,0.2874135971069336,0.2905130386352539,0.2888143062591553,,,
5,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,2,13,3.0,256,384.0,1.0,1.0,0.0,1.0,,0.4551410675048828,0.3898143768310547,0.42438507080078125,0.42731761932373047,0.4285275936126709,,,
6,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,2,13,3.0,384,384.0,1.0,1.0,0.0,1.0,,0.5614757537841797,0.5347728729248047,0.5385875701904297,0.5431652069091797,0.5419254302978516,,,
7,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,2,13,3.0,384,256.0,1.0,1.0,0.0,1.0,,0.4863739013671875,0.446319580078125,0.45692920684814453,0.4628896713256836,0.46202540397644043,,,
8,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,2,13,,256,,2.0,0.0,,,3.0,0.24843215942382812,0.15735626220703125,0.22113323211669922,0.2180337905883789,0.2218186855316162,,,
9,dense_1,<class 'keras.layers.core.Dense'>,2,1,,9216,4096.0,,,1.0,,,0.7255077362060547,0.5409717559814453,0.6525516510009766,0.6538867950439453,0.6590485572814941,,,
10,dense_2,<class 'keras.layers.core.Dense'>,2,1,,4096,4096.0,,,1.0,,,0.4513263702392578,0.40793418884277344,0.4228353500366211,0.42417049407958984,0.4228055477142334,,,
11,dense_3,<class 'keras.layers.core.Dense'>,2,1,,4096,1000.0,,,1.0,,,0.3693103790283203,0.2586841583251953,0.30422210693359375,0.3095865249633789,0.3084838390350342,,,
