layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,1,227,11.0,3,96.0,4.0,0.0,0.0,1.0,,0.5924701690673828,0.5118846893310547,0.5567073822021484,0.5585908889770508,0.5601942539215088,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,1,55,,96,,2.0,0.0,,,3.0,0.3571510314941406,0.23937225341796875,0.28693675994873047,0.28607845306396484,0.2830326557159424,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,1,27,5.0,96,256.0,1.0,1.0,0.0,1.0,,0.6325244903564453,0.5526542663574219,0.5593299865722656,0.5800962448120117,0.5769729614257812,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,1,27,,256,,2.0,0.0,,,3.0,0.2110004425048828,0.18596649169921875,0.1895427703857422,0.19161701202392578,0.18990039825439453,,,
5,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,1,13,3.0,256,384.0,1.0,1.0,0.0,1.0,,0.4482269287109375,0.3695487976074219,0.39315223693847656,0.4009246826171875,0.39893388748168945,,,
6,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,1,13,3.0,384,384.0,1.0,1.0,0.0,1.0,,0.5824565887451172,0.44727325439453125,0.47910213470458984,0.48363208770751953,0.47582387924194336,,,
7,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,1,13,3.0,384,256.0,1.0,1.0,0.0,1.0,,0.41866302490234375,0.32591819763183594,0.38504600524902344,0.38025379180908203,0.3822445869445801,,,
8,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,1,13,,256,,2.0,0.0,,,3.0,0.27108192443847656,0.13899803161621094,0.20432472229003906,0.20456314086914062,0.20444393157958984,,,
9,dense_1,<class 'keras.layers.core.Dense'>,1,1,,9216,4096.0,,,1.0,,,0.6463527679443359,0.5824565887451172,0.5962848663330078,0.6101846694946289,0.6091296672821045,,,
10,dense_2,<class 'keras.layers.core.Dense'>,1,1,,4096,4096.0,,,1.0,,,0.4649162292480469,0.41747093200683594,0.45037269592285156,0.44503211975097656,0.44599175453186035,,,
11,dense_3,<class 'keras.layers.core.Dense'>,1,1,,4096,1000.0,,,1.0,,,0.40912628173828125,0.29158592224121094,0.3521442413330078,0.3466606140136719,0.3457367420196533,,,
