layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,16,299,3.0,3,32.0,2.0,0.0,1.0,0.0,,41.43381118774414,32.55891799926758,37.03451156616211,36.99660301208496,36.996662616729736,,,
2,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,16,149,3.0,32,32.0,1.0,0.0,1.0,0.0,,72.7987289428711,63.79866600036621,72.22247123718262,69.08018589019775,69.27555799484253,,,
3,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,16,147,3.0,32,64.0,1.0,1.0,1.0,0.0,,128.67259979248047,127.69889831542969,128.02660465240479,128.11665534973145,128.09938192367554,,,
4,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,16,147,,64,,2.0,0.0,,,3.0,12.451171875,12.2833251953125,12.328863143920898,12.34290599822998,12.336820363998413,,,
5,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,16,73,1.0,64,80.0,1.0,0.0,1.0,0.0,,11.171579360961914,10.916948318481445,11.065959930419922,11.063694953918457,11.068552732467651,,,
6,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,16,73,3.0,80,192.0,1.0,0.0,1.0,0.0,,168.93482208251953,167.96875,168.14124584197998,168.30132007598877,168.26370358467102,,,
7,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,16,71,,192,,2.0,0.0,,,3.0,9.23466682434082,8.610963821411133,8.710503578186035,8.759331703186035,8.71846079826355,,,
8,conv2d_9,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,64.0,1.0,1.0,1.0,0.0,,4.3659210205078125,4.214763641357422,4.278063774108887,4.284143447875977,4.282593727111816,,,
9,conv2d_7,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,48.0,1.0,1.0,0.0,0.0,,3.1518936157226562,2.8679370880126953,3.0127763748168945,3.0141592025756836,3.0152201652526855,,,
10,conv2d_10,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,17.02594757080078,16.648292541503906,16.7616605758667,16.79518222808838,16.784697771072388,,,
11,conv2d_6,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,64.0,1.0,1.0,0.0,0.0,,3.9093494415283203,3.6461353302001953,3.736734390258789,3.74603271484375,3.738105297088623,,,
12,conv2d_8,<class 'keras.layers.convolutional.Conv2D'>,16,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,23.30613136291504,22.76611328125,22.965550422668457,22.958898544311523,22.939592599868774,,,
13,conv2d_11,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,23.41938018798828,23.133277893066406,23.253679275512695,23.25570583343506,23.250550031661987,,,
14,conv2d_12,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,192,32.0,1.0,1.0,1.0,0.0,,2.3932456970214844,2.199411392211914,2.2727251052856445,2.291226387023926,2.2899508476257324,,,
15,conv2d_16,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,64.0,1.0,1.0,1.0,0.0,,5.495786666870117,5.282402038574219,5.379080772399902,5.368304252624512,5.363106727600098,,,
16,conv2d_14,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,48.0,1.0,1.0,0.0,0.0,,3.8750171661376953,3.7183761596679688,3.7935972213745117,3.79483699798584,3.794372081756592,,,
17,conv2d_17,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,16.80469512939453,16.654491424560547,16.715526580810547,16.713380813598633,16.709327697753906,,,
18,conv2d_13,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,64.0,1.0,1.0,0.0,0.0,,4.907131195068359,4.672527313232422,4.806160926818848,4.794406890869141,4.795551300048828,,,
19,conv2d_15,<class 'keras.layers.convolutional.Conv2D'>,16,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,22.999286651611328,22.839784622192383,22.933363914489746,22.923994064331055,22.925108671188354,,,
20,conv2d_18,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,23.36430549621582,23.06509017944336,23.157835006713867,23.19514751434326,23.19025993347168,,,
21,conv2d_19,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,256,64.0,1.0,1.0,1.0,0.0,,5.465984344482422,5.253076553344727,5.351066589355469,5.352258682250977,5.350440740585327,,,
22,conv2d_23,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,6.1664581298828125,5.888462066650391,6.008267402648926,6.0108184814453125,6.00665807723999,,,
23,conv2d_21,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,48.0,1.0,1.0,0.0,0.0,,4.280328750610352,4.08625602722168,4.202127456665039,4.187583923339844,4.188656806945801,,,
24,conv2d_24,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,16.910076141357422,16.644001007080078,16.767382621765137,16.761398315429688,16.757488250732422,,,
25,conv2d_20,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,0.0,0.0,,5.526304244995117,5.359172821044922,5.459070205688477,5.461287498474121,5.4659247398376465,,,
26,conv2d_22,<class 'keras.layers.convolutional.Conv2D'>,16,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,23.021459579467773,22.854089736938477,22.963762283325195,22.94638156890869,22.948533296585083,,,
27,conv2d_25,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,24.12104606628418,23.020505905151367,23.253321647644043,23.315143585205078,23.251235485076904,,,
28,conv2d_26,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,6.064176559448242,5.847454071044922,5.941033363342285,5.942440032958984,5.939096212387085,,,
29,conv2d_28,<class 'keras.layers.convolutional.Conv2D'>,16,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,6.281375885009766,5.829572677612305,5.960702896118164,5.990934371948242,5.974799394607544,,,
30,conv2d_29,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,16.88361167907715,16.61086082458496,16.669631004333496,16.69793128967285,16.6856050491333,,,
31,conv2d_27,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,288,384.0,2.0,0.0,0.0,0.0,,63.15946578979492,61.57994270324707,61.92612648010254,62.02070713043213,61.93345785140991,,,
32,conv2d_30,<class 'keras.layers.convolutional.Conv2D'>,16,35,3.0,96,96.0,2.0,0.0,1.0,0.0,,6.17671012878418,5.799055099487305,5.945563316345215,5.960178375244141,5.95325231552124,,,
33,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,16,35,,288,,2.0,0.0,,,3.0,3.245115280151367,3.039121627807617,3.1290054321289062,3.1313657760620117,3.1286776065826416,,,
34,conv2d_35,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,128.0,1.0,1.0,1.0,0.0,,7.393598556518555,7.051229476928711,7.1572065353393555,7.180309295654297,7.169783115386963,,,
35,conv2d_36,<class 'keras.layers.convolutional.Conv2D'>,16,17,7.0,128,128.0,1.0,1.0,1.0,0.0,,56.04052543640137,50.72450637817383,50.82583427429199,51.367831230163574,50.86416006088257,,,
36,conv2d_32,<class 'keras.layers.convolutional.Conv2D'>,16,17,1.0,768,128.0,1.0,1.0,0.0,0.0,,7.241964340209961,6.974935531616211,7.1228742599487305,7.104277610778809,7.103234529495239,,,
