layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,128,299,3.0,3,32.0,2.0,0.0,1.0,0.0,,326.25889778137207,322.0174312591553,325.01256465911865,324.50413703918457,324.5956301689148,,,
2,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,128,149,3.0,32,32.0,1.0,0.0,1.0,0.0,,580.772876739502,576.200008392334,576.3944387435913,576.8674850463867,576.4627456665039,,,
3,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,128,147,3.0,32,64.0,1.0,1.0,1.0,0.0,,1018.2723999023438,1013.5633945465088,1014.6611928939819,1015.134334564209,1014.9384438991547,,,
4,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,128,147,,64,,2.0,0.0,,,3.0,104.63356971740723,104.11834716796875,104.25066947937012,104.3050765991211,104.28735613822937,,,
5,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,128,73,1.0,64,80.0,1.0,0.0,1.0,0.0,,128.6790370941162,125.27060508728027,125.58424472808838,125.88739395141602,125.61553716659546,,,
6,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,128,73,3.0,80,192.0,1.0,0.0,1.0,0.0,,1342.7317142486572,1338.5264873504639,1339.9817943572998,1340.0642156600952,1339.9229943752289,,,
7,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,128,71,,192,,2.0,0.0,,,3.0,73.27413558959961,72.80278205871582,72.99578189849854,73.01216125488281,73.00558686256409,,,
8,conv2d_9,<class 'keras.layers.convolutional.Conv2D'>,128,35,1.0,192,64.0,1.0,1.0,1.0,0.0,,39.73889350891113,39.5655632019043,39.6195650100708,39.63367938995361,39.62904214859009,,,
9,conv2d_7,<class 'keras.layers.convolutional.Conv2D'>,128,35,1.0,192,48.0,1.0,1.0,0.0,0.0,,20.97606658935547,20.08819580078125,20.396947860717773,20.40538787841797,20.37370204925537,,,
10,conv2d_10,<class 'keras.layers.convolutional.Conv2D'>,128,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,142.94862747192383,131.43539428710938,132.2777271270752,136.14466190338135,135.88282465934753,,,
11,conv2d_6,<class 'keras.layers.convolutional.Conv2D'>,128,35,1.0,192,64.0,1.0,1.0,0.0,0.0,,26.865720748901367,26.49974822998047,26.74233913421631,26.705312728881836,26.710957288742065,,,
12,conv2d_8,<class 'keras.layers.convolutional.Conv2D'>,128,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,187.8502368927002,186.57803535461426,187.3161792755127,187.29140758514404,187.31072545051575,,,
