layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,1,299,3.0,3,32.0,2.0,0.0,1.0,0.0,,2.7446746826171875,2.0270347595214844,2.572178840637207,2.5038957595825195,2.5334060192108154,,,
2,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,1,149,3.0,32,32.0,1.0,0.0,1.0,0.0,,4.777193069458008,4.05430793762207,4.159092903137207,4.223966598510742,4.176020622253418,,,
3,conv2d_3,<class 'keras.layers.convolutional.Conv2D'>,1,147,3.0,32,64.0,1.0,1.0,1.0,0.0,,8.393049240112305,7.022619247436523,7.918238639831543,7.760739326477051,7.77396559715271,,,
4,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,1,147,,64,,2.0,0.0,,,3.0,2.057313919067383,1.5323162078857422,1.5633106231689453,1.6103506088256836,1.5642344951629639,,,
5,conv2d_4,<class 'keras.layers.convolutional.Conv2D'>,1,73,1.0,64,80.0,1.0,0.0,1.0,0.0,,0.8311271667480469,0.7114410400390625,0.7523298263549805,0.7659912109375,0.7646679878234863,,,
6,conv2d_5,<class 'keras.layers.convolutional.Conv2D'>,1,73,3.0,80,192.0,1.0,0.0,1.0,0.0,,10.698556900024414,9.943485260009766,10.058403015136719,10.152792930603027,10.110735893249512,,,
7,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,1,71,,192,,2.0,0.0,,,3.0,0.8358955383300781,0.7476806640625,0.7936954498291016,0.7888078689575195,0.7880628108978271,,,
8,conv2d_9,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,192,64.0,1.0,1.0,1.0,0.0,,0.5602836608886719,0.43582916259765625,0.46253204345703125,0.47867298126220703,0.4738271236419678,,,
9,conv2d_7,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,192,48.0,1.0,1.0,0.0,0.0,,0.3972053527832031,0.32639503479003906,0.362396240234375,0.3628969192504883,0.3631711006164551,,,
10,conv2d_10,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,2.3713111877441406,1.4224052429199219,1.4548301696777344,1.5635013580322266,1.4801621437072754,,,
11,conv2d_6,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,192,64.0,1.0,1.0,0.0,0.0,,0.5218982696533203,0.39005279541015625,0.4489421844482422,0.45228004455566406,0.4513561725616455,,,
12,conv2d_8,<class 'keras.layers.convolutional.Conv2D'>,1,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,2.060413360595703,1.8126964569091797,1.940608024597168,1.9358396530151367,1.9356608390808105,,,
13,conv2d_11,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,2.048492431640625,1.806020736694336,1.9375085830688477,1.938319206237793,1.941084861755371,,,
14,conv2d_12,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,192,32.0,1.0,1.0,1.0,0.0,,0.4787445068359375,0.2872943878173828,0.32329559326171875,0.3437519073486328,0.333935022354126,,,
15,conv2d_16,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,256,64.0,1.0,1.0,1.0,0.0,,0.5440711975097656,0.4887580871582031,0.5103349685668945,0.516963005065918,0.5171000957489014,,,
16,conv2d_14,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,256,48.0,1.0,1.0,0.0,0.0,,0.5469322204589844,0.4177093505859375,0.4596710205078125,0.473785400390625,0.471651554107666,,,
17,conv2d_17,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,1.638174057006836,1.3742446899414062,1.4424324035644531,1.4717817306518555,1.463174819946289,,,
18,conv2d_13,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,256,64.0,1.0,1.0,0.0,0.0,,0.5495548248291016,0.4658699035644531,0.513911247253418,0.5113124847412109,0.5122125148773193,,,
19,conv2d_15,<class 'keras.layers.convolutional.Conv2D'>,1,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,2.086639404296875,1.821756362915039,1.9642114639282227,1.9722938537597656,1.9768178462982178,,,
20,conv2d_18,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,1.9807815551757812,1.8167495727539062,1.916646957397461,1.9105911254882812,1.9135475158691406,,,
21,conv2d_19,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,256,64.0,1.0,1.0,1.0,0.0,,0.5815029144287109,0.492095947265625,0.5269050598144531,0.5296468734741211,0.5278587341308594,,,
22,conv2d_23,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,0.6022453308105469,0.4947185516357422,0.558018684387207,0.5504846572875977,0.5509853363037109,,,
23,conv2d_21,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,288,48.0,1.0,1.0,0.0,0.0,,0.5280971527099609,0.42748451232910156,0.47707557678222656,0.47104358673095703,0.4693567752838135,,,
24,conv2d_24,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,1.5268325805664062,1.3425350189208984,1.445770263671875,1.450037956237793,1.4538764953613281,,,
25,conv2d_20,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,288,64.0,1.0,1.0,0.0,0.0,,0.6520748138427734,0.5097389221191406,0.5538463592529297,0.5682706832885742,0.5651116371154785,,,
26,conv2d_22,<class 'keras.layers.convolutional.Conv2D'>,1,35,5.0,48,64.0,1.0,1.0,0.0,0.0,,2.0236968994140625,1.7800331115722656,1.9114017486572266,1.9082069396972656,1.909792423248291,,,
27,conv2d_25,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,96,96.0,1.0,1.0,0.0,0.0,,2.0906925201416016,1.844167709350586,1.9366741180419922,1.9622087478637695,1.9609034061431885,,,
28,conv2d_26,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,0.6058216094970703,0.5116462707519531,0.5552768707275391,0.5515098571777344,0.54970383644104,,,
29,conv2d_28,<class 'keras.layers.convolutional.Conv2D'>,1,35,1.0,288,64.0,1.0,1.0,1.0,0.0,,0.6093978881835938,0.4992485046386719,0.5238056182861328,0.5344867706298828,0.5295276641845703,,,
30,conv2d_29,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,1.4944076538085938,1.3363361358642578,1.4333724975585938,1.4270782470703125,1.4300048351287842,,,
31,conv2d_27,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,288,384.0,2.0,0.0,0.0,0.0,,4.768610000610352,4.373788833618164,4.553794860839844,4.57918643951416,4.581183195114136,,,
32,conv2d_30,<class 'keras.layers.convolutional.Conv2D'>,1,35,3.0,96,96.0,2.0,0.0,1.0,0.0,,0.7169246673583984,0.5848407745361328,0.6262063980102539,0.6272554397583008,0.6213486194610596,,,
33,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,1,35,,288,,2.0,0.0,,,3.0,0.38909912109375,0.28252601623535156,0.33211708068847656,0.3325223922729492,0.33169984817504883,,,
34,conv2d_35,<class 'keras.layers.convolutional.Conv2D'>,1,17,1.0,768,128.0,1.0,1.0,1.0,0.0,,0.7922649383544922,0.6444454193115234,0.7058382034301758,0.7067203521728516,0.7038116455078125,,,
35,conv2d_36,<class 'keras.layers.convolutional.Conv2D'>,1,17,7.0,128,128.0,1.0,1.0,1.0,0.0,,3.840923309326172,3.636598587036133,3.724217414855957,3.7296533584594727,3.7273764610290527,,,
36,conv2d_32,<class 'keras.layers.convolutional.Conv2D'>,1,17,1.0,768,128.0,1.0,1.0,0.0,0.0,,0.797271728515625,0.6344318389892578,0.7266998291015625,0.7172822952270508,0.7176399230957031,,,
37,conv2d_37,<class 'keras.layers.convolutional.Conv2D'>,1,17,1.0,128,128.0,1.0,1.0,1.0,0.0,,0.46706199645996094,0.2608299255371094,0.2925395965576172,0.3099679946899414,0.29647350311279297,,,
38,conv2d_33,<class 'keras.layers.convolutional.Conv2D'>,1,17,1.0,128,128.0,1.0,1.0,0.0,0.0,,0.31280517578125,0.24700164794921875,0.2695322036743164,0.27229785919189453,0.27039647102355957,,,
