layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
30,conv2d_29,<class 'keras.layers.convolutional.Conv2D'>,8,35,3.0,64,96.0,1.0,1.0,1.0,0.0,,8.49294662475586,8.332014083862305,8.386731147766113,8.402347564697266,8.399814367294312,,,
31,conv2d_27,<class 'keras.layers.convolutional.Conv2D'>,8,35,3.0,288,384.0,2.0,0.0,0.0,0.0,,32.0279598236084,31.3723087310791,31.731724739074707,31.708335876464844,31.710386276245117,,,
32,conv2d_30,<class 'keras.layers.convolutional.Conv2D'>,8,35,3.0,96,96.0,2.0,0.0,1.0,0.0,,3.273487091064453,3.123044967651367,3.1805038452148438,3.189516067504883,3.187328577041626,,,
33,max_pooling2d_3,<class 'keras.layers.pooling.MaxPooling2D'>,8,35,,288,,2.0,0.0,,,3.0,1.6512870788574219,1.5063285827636719,1.587510108947754,1.5843391418457031,1.5857219696044922,,,
34,conv2d_35,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,128.0,1.0,1.0,1.0,0.0,,3.8268566131591797,3.673553466796875,3.731250762939453,3.738117218017578,3.735095262527466,,,
35,conv2d_36,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,128,128.0,1.0,1.0,1.0,0.0,,25.72154998779297,25.460481643676758,25.58267116546631,25.57680606842041,25.573253631591797,,,
36,conv2d_32,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,128.0,1.0,1.0,0.0,0.0,,3.7355422973632812,3.60107421875,3.662109375,3.6612510681152344,3.659486770629883,,,
37,conv2d_37,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,128,128.0,1.0,1.0,1.0,0.0,,0.9434223175048828,0.8370876312255859,0.8577108383178711,0.8693456649780273,0.8641183376312256,,,
38,conv2d_33,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,128,128.0,1.0,1.0,0.0,0.0,,0.8862018585205078,0.7772445678710938,0.8009672164916992,0.8078336715698242,0.8018612861633301,,,
39,conv2d_38,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,128,128.0,1.0,1.0,1.0,0.0,,25.759458541870117,25.477886199951172,25.54762363433838,25.56016445159912,25.54553747177124,,,
40,conv2d_31,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,0.0,0.0,,5.105257034301758,4.999637603759766,5.079746246337891,5.067539215087891,5.071312189102173,,,
41,conv2d_34,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,128,192.0,1.0,1.0,0.0,0.0,,37.352800369262695,37.152767181396484,37.26768493652344,37.26804256439209,37.271857261657715,,,
42,conv2d_39,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,128,192.0,1.0,1.0,0.0,0.0,,1.1513233184814453,1.0216236114501953,1.107931137084961,1.0985851287841797,1.1016130447387695,,,
43,conv2d_40,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,1.0,0.0,,5.157947540283203,5.089044570922852,5.118131637573242,5.119824409484863,5.118906497955322,,,
44,conv2d_45,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,160.0,1.0,1.0,1.0,0.0,,4.446506500244141,4.254341125488281,4.375696182250977,4.368305206298828,4.372775554656982,,,
45,conv2d_46,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,160,160.0,1.0,1.0,1.0,0.0,,39.45040702819824,39.0324592590332,39.22128677368164,39.232850074768066,39.23070430755615,,,
46,conv2d_42,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,160.0,1.0,1.0,0.0,0.0,,4.543781280517578,4.211664199829102,4.290342330932617,4.308128356933594,4.290729761123657,,,
47,conv2d_47,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,160,160.0,1.0,1.0,1.0,0.0,,1.2176036834716797,1.0972023010253906,1.147627830505371,1.1519908905029297,1.1506378650665283,,,
48,conv2d_43,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,160,160.0,1.0,1.0,0.0,0.0,,1.2531280517578125,1.0635852813720703,1.120448112487793,1.1457204818725586,1.142561435699463,,,
49,conv2d_48,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,160,160.0,1.0,1.0,1.0,0.0,,39.34335708618164,39.03937339782715,39.12985324859619,39.17953968048096,39.1765832901001,,,
50,conv2d_41,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,0.0,0.0,,5.088090896606445,4.919767379760742,5.014777183532715,5.011963844299316,5.013972520828247,,,
51,conv2d_44,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,160,192.0,1.0,1.0,0.0,0.0,,46.61226272583008,46.38242721557617,46.488165855407715,46.49758338928223,46.497642993927,,,
52,conv2d_49,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,160,192.0,1.0,1.0,0.0,0.0,,1.3718605041503906,1.2590885162353516,1.300215721130371,1.3069868087768555,1.3048648834228516,,,
53,conv2d_50,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,192.0,1.0,1.0,1.0,0.0,,5.249261856079102,5.013227462768555,5.1136016845703125,5.122280120849609,5.120038986206055,,,
54,conv2d_55,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,160.0,1.0,1.0,1.0,0.0,,4.403114318847656,4.256010055541992,4.3517351150512695,4.3495893478393555,4.354596138000488,,,
55,conv2d_56,<class 'keras.layers.convolutional.Conv2D'>,8,17,7.0,160,160.0,1.0,1.0,1.0,0.0,,39.406538009643555,39.13140296936035,39.245009422302246,39.25580978393555,39.252519607543945,,,
56,conv2d_52,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,768,160.0,1.0,1.0,0.0,0.0,,4.441022872924805,4.213094711303711,4.293680191040039,4.297757148742676,4.29043173789978,,,
57,conv2d_57,<class 'keras.layers.convolutional.Conv2D'>,8,17,1.0,160,160.0,1.0,1.0,1.0,0.0,,1.3833045959472656,1.1284351348876953,1.2538433074951172,1.2503623962402344,1.2489855289459229,,,
