layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
90,conv2d_90,<class 'keras.layers.convolutional.Conv2D'>,4,8,1.0,2048,448.0,1.0,1.0,1.0,0.0,,4.033803939819336,3.7653446197509766,3.9020776748657227,3.90472412109375,3.9060115814208984,,,
91,conv2d_87,<class 'keras.layers.convolutional.Conv2D'>,4,8,1.0,2048,384.0,1.0,1.0,0.0,0.0,,3.4770965576171875,3.217935562133789,3.337860107421875,3.3423900604248047,3.341108560562134,,,
92,conv2d_91,<class 'keras.layers.convolutional.Conv2D'>,4,8,3.0,448,384.0,1.0,1.0,1.0,0.0,,6.179332733154297,5.815029144287109,5.9375762939453125,5.947971343994141,5.9356689453125,,,
93,conv2d_88,<class 'keras.layers.convolutional.Conv2D'>,4,8,1.0,384,384.0,1.0,1.0,0.0,0.0,,0.8769035339355469,0.7848739624023438,0.8101463317871094,0.8200168609619141,0.8172988891601562,,,
94,conv2d_89,<class 'keras.layers.convolutional.Conv2D'>,4,8,3.0,384,384.0,1.0,1.0,0.0,0.0,,5.403757095336914,5.125999450683594,5.176186561584473,5.231189727783203,5.22276759147644,,,
95,conv2d_92,<class 'keras.layers.convolutional.Conv2D'>,4,8,1.0,384,384.0,1.0,1.0,0.0,0.0,,0.9105205535888672,0.7719993591308594,0.8028745651245117,0.8292436599731445,0.8262395858764648,,,
96,conv2d_93,<class 'keras.layers.convolutional.Conv2D'>,4,8,3.0,384,384.0,1.0,1.0,0.0,0.0,,5.411386489868164,5.022287368774414,5.100607872009277,5.143404006958008,5.1250457763671875,,,
97,conv2d_86,<class 'keras.layers.convolutional.Conv2D'>,4,8,1.0,2048,320.0,1.0,1.0,0.0,0.0,,3.007173538208008,2.7611255645751953,2.846956253051758,2.8571605682373047,2.8504133224487305,,,
98,conv2d_94,<class 'keras.layers.convolutional.Conv2D'>,4,8,1.0,2048,192.0,1.0,1.0,1.0,0.0,,2.0036697387695312,1.8076896667480469,1.906752586364746,1.9040107727050781,1.9035935401916504,,,
99,avg_pool,<class 'keras.layers.pooling.GlobalAveragePooling2D'>,4,8,,2048,,1.0,0.0,,,8.0,0.2791881561279297,0.1926422119140625,0.23996829986572266,0.23801326751708984,0.23853778839111328,,,
100,predictions,<class 'keras.layers.core.Dense'>,4,1,,2048,1000.0,,,1.0,,,1.16729736328125,1.024007797241211,1.0737180709838867,1.08642578125,1.0841190814971924,,,
