layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,10.5133056640625,9.799957275390625,9.999752044677734,10.048270225524902,10.021179914474487,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,60.43696403503418,56.420326232910156,56.822776794433594,57.146239280700684,56.82563781738281,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,224,,64,,2.0,0.0,,,2.0,3.412961959838867,3.3028125762939453,3.3816099166870117,3.368711471557617,3.37141752243042,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,26.514530181884766,26.201248168945312,26.265263557434082,26.3047456741333,26.291459798812866,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,51.676034927368164,51.3453483581543,51.4911413192749,51.50883197784424,51.50836706161499,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,112,,128,,2.0,0.0,,,2.0,1.897573471069336,1.7337799072265625,1.8267631530761719,1.8261432647705078,1.8287599086761475,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,25.147438049316406,24.988651275634766,25.081753730773926,25.076770782470703,25.078952312469482,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,50.25458335876465,49.64900016784668,49.98338222503662,49.97696876525879,49.98326301574707,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,65.7801628112793,49.696922302246094,63.15875053405762,59.05101299285889,59.379130601882935,,,
10,block3_conv4,<class 'keras.layers.convolutional.Conv2D'>,2,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,68.03750991821289,58.05492401123047,64.82160091400146,64.16490077972412,64.44457173347473,,,
11,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,56,,256,,2.0,0.0,,,2.0,1.3425350189208984,0.9391307830810547,1.177072525024414,1.1406183242797852,1.1405646800994873,,,
12,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,34.8210334777832,31.120777130126953,34.415602684020996,34.15799140930176,34.45476293563843,,,
13,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,69.85282897949219,68.44210624694824,69.46301460266113,69.4204568862915,69.48870420455933,,,
14,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,2,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,69.6725845336914,67.39664077758789,69.39542293548584,69.19362545013428,69.35837864875793,,,
15,block4_conv4,<class 'keras.layers.convolutional.Conv2D'>,2,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,69.54693794250488,65.50812721252441,68.94922256469727,68.11511516571045,68.2620108127594,,,
16,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,28,,512,,2.0,0.0,,,2.0,0.4773139953613281,0.3795623779296875,0.39827823638916016,0.4086017608642578,0.4036426544189453,,,
17,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,2,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,19.015073776245117,14.499664306640625,18.354415893554688,17.72148609161377,17.962515354156494,,,
18,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,2,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,18.749475479125977,18.16725730895996,18.37742328643799,18.40667724609375,18.393754959106445,,,
19,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,2,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,19.06108856201172,15.156984329223633,18.3027982711792,17.887091636657715,18.081605434417725,,,
20,block5_conv4,<class 'keras.layers.convolutional.Conv2D'>,2,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,18.800735473632812,18.261194229125977,18.520832061767578,18.53349208831787,18.53412389755249,,,
21,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,2,14,,512,,2.0,0.0,,,2.0,0.19741058349609375,0.17786026000976562,0.1806020736694336,0.18393993377685547,0.18301606178283691,,,
22,fc1,<class 'keras.layers.core.Dense'>,2,1,,25088,4096.0,,,1.0,,,48.433542251586914,44.129133224487305,46.17750644683838,46.10111713409424,46.05606198310852,,,
23,fc2,<class 'keras.layers.core.Dense'>,2,1,,4096,4096.0,,,1.0,,,10.849237442016602,7.371425628662109,9.033441543579102,9.086132049560547,9.080082178115845,,,
24,predictions,<class 'keras.layers.core.Dense'>,2,1,,4096,1000.0,,,1.0,,,2.500772476196289,2.3164749145507812,2.399325370788574,2.3977041244506836,2.3949742317199707,,,
