layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,39.17551040649414,31.261920928955078,37.9868745803833,36.509132385253906,36.83173656463623,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,167.80471801757812,148.97418022155762,166.595458984375,162.44776248931885,163.4623408317566,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,224,,64,,2.0,0.0,,,2.0,9.25302505493164,9.029388427734375,9.109735488891602,9.116053581237793,9.10976529121399,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,71.52342796325684,70.27244567871094,70.91844081878662,70.91708183288574,70.9218680858612,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,140.49601554870605,121.81687355041504,136.2229585647583,134.71190929412842,135.60077548027039,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,112,,128,,2.0,0.0,,,2.0,4.457712173461914,4.291057586669922,4.358887672424316,4.372310638427734,4.3717920780181885,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,68.79973411560059,58.724403381347656,67.45076179504395,66.52669906616211,67.2178566455841,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,137.03227043151855,126.37853622436523,136.03460788726807,133.85844230651855,134.39670205116272,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,136.83295249938965,128.02600860595703,135.49697399139404,134.96527671813965,135.59922575950623,,,
10,block3_conv4,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,136.51251792907715,124.01461601257324,134.5057487487793,133.0172300338745,133.70564579963684,,,
11,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,56,,256,,2.0,0.0,,,2.0,2.38800048828125,1.9984245300292969,2.2346973419189453,2.224588394165039,2.2324323654174805,,,
12,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,68.84455680847168,58.18367004394531,67.2222375869751,66.06602668762207,66.70400500297546,,,
13,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,136.71517372131348,130.9525966644287,135.95914840698242,135.09981632232666,135.41629910469055,,,
14,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,137.93277740478516,124.75442886352539,135.49578189849854,134.76393222808838,135.61901450157166,,,
15,block4_conv4,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,137.18533515930176,127.74014472961426,135.15985012054443,133.80889892578125,134.14543867111206,,,
16,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,28,,512,,2.0,0.0,,,2.0,1.2569427490234375,0.8690357208251953,0.9872913360595703,1.0093212127685547,0.9959042072296143,,,
17,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,37.09816932678223,32.98068046569824,36.150217056274414,35.894227027893066,36.107927560806274,,,
18,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,36.85569763183594,35.147905349731445,36.41343116760254,36.23757362365723,36.29651665687561,,,
19,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,38.68269920349121,32.62138366699219,36.49616241455078,36.31787300109863,36.484330892562866,,,
20,block5_conv4,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,36.54813766479492,33.23101997375488,36.00966930389404,35.61241626739502,35.79312562942505,,,
21,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,14,,512,,2.0,0.0,,,2.0,0.3154277801513672,0.2532005310058594,0.27561187744140625,0.27391910552978516,0.2713203430175781,,,
22,fc1,<class 'keras.layers.core.Dense'>,4,1,,25088,4096.0,,,1.0,,,50.90475082397461,43.57576370239258,47.264814376831055,46.996426582336426,46.935468912124634,,,
23,fc2,<class 'keras.layers.core.Dense'>,4,1,,4096,4096.0,,,1.0,,,11.010169982910156,8.899211883544922,9.31406021118164,9.392809867858887,9.252339601516724,,,
24,predictions,<class 'keras.layers.core.Dense'>,4,1,,4096,1000.0,,,1.0,,,2.423524856567383,2.3148059844970703,2.3669004440307617,2.366018295288086,2.365231513977051,,,
