layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,8,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,78.2010555267334,66.94197654724121,73.43542575836182,72.75090217590332,72.79574871063232,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,8,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,334.46431159973145,294.7731018066406,319.56684589385986,319.6842908859253,320.9506869316101,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,8,224,,64,,2.0,0.0,,,2.0,18.53466033935547,16.161680221557617,17.378807067871094,17.295241355895996,17.28200912475586,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,8,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,154.47258949279785,142.69614219665527,151.83138847351074,149.69861507415771,149.9771773815155,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,8,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,290.630578994751,254.87470626831055,274.4936943054199,274.5371103286743,274.9832272529602,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,8,112,,128,,2.0,0.0,,,2.0,8.782148361206055,8.642196655273438,8.718132972717285,8.713030815124512,8.713245391845703,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,8,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,134.99712944030762,117.86127090454102,130.60104846954346,129.26559448242188,129.97469305992126,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,8,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,269.2134380340576,233.2894802093506,251.60205364227295,252.2432565689087,252.49120593070984,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,8,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,271.3663578033447,241.24836921691895,262.2265815734863,258.17129611968994,258.63727927207947,,,
10,block3_conv4,<class 'keras.layers.convolutional.Conv2D'>,8,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,271.3427543640137,236.8166446685791,267.0236825942993,260.4900121688843,262.09259033203125,,,
11,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,8,56,,256,,2.0,0.0,,,2.0,4.464149475097656,3.697633743286133,4.405379295349121,4.314899444580078,4.373401403427124,,,
12,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,134.55986976623535,114.92371559143066,132.73239135742188,131.12821578979492,132.7248215675354,,,
13,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,267.0626640319824,237.63608932495117,255.59711456298828,253.7501573562622,254.10035252571106,,,
14,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,266.82353019714355,237.75005340576172,252.08091735839844,252.4573564529419,252.4999976158142,,,
15,block4_conv4,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,267.0865058898926,242.2165870666504,262.6073360443115,258.1559896469116,259.03210043907166,,,
16,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,8,28,,512,,2.0,0.0,,,2.0,2.666473388671875,2.160310745239258,2.2302865982055664,2.2670507431030273,2.2304654121398926,,,
17,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,71.14744186401367,62.442779541015625,68.97890567779541,67.87023544311523,68.13901662826538,,,
18,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,70.68514823913574,61.771392822265625,69.45741176605225,68.78979206085205,69.43017244338989,,,
19,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,71.34509086608887,64.62359428405762,68.60935688018799,68.00377368927002,68.00863146781921,,,
20,block5_conv4,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,70.66130638122559,62.039852142333984,69.57221031188965,68.12295913696289,68.56605410575867,,,
21,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,8,14,,512,,2.0,0.0,,,2.0,0.6613731384277344,0.4875659942626953,0.5340576171875,0.5475997924804688,0.5408823490142822,,,
22,fc1,<class 'keras.layers.core.Dense'>,8,1,,25088,4096.0,,,1.0,,,54.80813980102539,49.19695854187012,53.30967903137207,53.022027015686035,53.276896476745605,,,
23,fc2,<class 'keras.layers.core.Dense'>,8,1,,4096,4096.0,,,1.0,,,10.325908660888672,7.410526275634766,9.37044620513916,9.35218334197998,9.473174810409546,,,
24,predictions,<class 'keras.layers.core.Dense'>,8,1,,4096,1000.0,,,1.0,,,3.0841827392578125,2.0418167114257812,2.4077892303466797,2.4981260299682617,2.481907606124878,,,
