layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,32,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,310.7321262359619,281.8434238433838,303.5624027252197,301.9873380661011,303.41222882270813,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,32,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,1330.521583557129,1203.9134502410889,1231.3882112503052,1254.8768997192383,1251.7917454242706,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,32,224,,64,,2.0,0.0,,,2.0,75.72579383850098,66.20025634765625,71.07555866241455,71.20568752288818,71.26635313034058,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,32,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,593.580961227417,542.9315567016602,571.9687938690186,569.7765350341797,570.15660405159,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,32,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,1142.1897411346436,1030.6096076965332,1117.5596714019775,1107.538652420044,1112.8233969211578,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,32,112,,128,,2.0,0.0,,,2.0,35.22086143493652,31.192541122436523,32.869935035705566,32.9603910446167,32.89881348609924,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,32,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,545.7072257995605,498.5079765319824,532.3261022567749,527.442216873169,528.7758708000183,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,32,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,1060.401439666748,989.8185729980469,1039.8863554000854,1036.8359088897705,1039.7673845291138,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,32,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,1070.5029964447021,1012.1397972106934,1027.159571647644,1033.2607984542847,1031.2456488609314,,,
10,block3_conv4,<class 'keras.layers.convolutional.Conv2D'>,32,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,1079.0464878082275,988.701343536377,1032.9899787902832,1031.4799785614014,1030.8814942836761,,,
11,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,32,56,,256,,2.0,0.0,,,2.0,16.87335968017578,16.62731170654297,16.699671745300293,16.72666072845459,16.720741987228394,,,
12,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,32,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,540.0071144104004,488.56663703918457,507.63165950775146,511.76061630249023,511.1290514469147,,,
13,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,32,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,1071.4492797851562,978.5852432250977,1035.5194807052612,1030.0111770629883,1031.2596559524536,,,
14,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,32,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,1085.5731964111328,972.1379280090332,1017.634391784668,1017.8547143936157,1015.1045024394989,,,
15,block4_conv4,<class 'keras.layers.convolutional.Conv2D'>,32,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,1072.5853443145752,947.1390247344971,1015.7533884048462,1011.5010976791382,1011.9108259677887,,,
16,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,32,28,,512,,2.0,0.0,,,2.0,8.570194244384766,8.269071578979492,8.309006690979004,8.352231979370117,8.335381746292114,,,
17,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,32,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,270.08914947509766,235.0294589996338,251.03759765625,252.26519107818604,252.1916627883911,,,
18,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,32,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,301.12743377685547,234.9088191986084,264.3859386444092,261.7328405380249,260.16151905059814,,,
19,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,32,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,268.6762809753418,237.23292350769043,255.8903694152832,255.2037000656128,255.76597452163696,,,
20,block5_conv4,<class 'keras.layers.convolutional.Conv2D'>,32,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,268.9704895019531,232.44237899780273,260.83946228027344,257.10229873657227,258.70126485824585,,,
21,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,32,14,,512,,2.0,0.0,,,2.0,2.2361278533935547,1.9192695617675781,2.100706100463867,2.074575424194336,2.0737946033477783,,,
22,fc1,<class 'keras.layers.core.Dense'>,32,1,,25088,4096.0,,,1.0,,,106.26006126403809,97.88966178894043,104.75313663482666,103.5374402999878,103.90308499336243,,,
23,fc2,<class 'keras.layers.core.Dense'>,32,1,,4096,4096.0,,,1.0,,,17.839908599853516,15.398740768432617,16.759753227233887,16.63334369659424,16.63684844970703,,,
24,predictions,<class 'keras.layers.core.Dense'>,32,1,,4096,1000.0,,,1.0,,,5.904197692871094,5.034208297729492,5.327105522155762,5.393862724304199,5.375027656555176,,,
