batchsize,dim_input,dim_output,activation_fct,time_max,time_min,time_median,time_mean,time_trim_mean
53,1446,1065,0,2.595663070678711,2.260446548461914,2.475857734680176,2.4433612823486333,2.447187900543213
25,1085,642,0,1.2128353118896484,0.8289813995361328,1.023411750793457,1.0268211364746094,1.028299331665039
16,3682,4065,0,7.84611701965332,7.5876712799072275,7.706403732299805,7.728266716003418,7.731109857559204
2,2164,446,1,0.6344318389892578,0.4322528839111328,0.5109310150146484,0.5138874053955078,0.5090236663818359
33,2095,572,1,1.6107559204101562,1.2559890747070312,1.5014410018920898,1.4575242996215818,1.463562250137329
13,3437,2804,0,4.793405532836914,4.507303237915039,4.614830017089844,4.624342918395996,4.617840051651001
33,2678,2906,0,10.574579238891602,9.915590286254883,10.378718376159668,10.332036018371582,10.353773832321169
46,959,3294,0,3.4961700439453125,3.249645233154297,3.4329891204833984,3.4064292907714844,3.4148097038269043
13,3838,1039,1,2.233266830444336,2.04157829284668,2.0742416381835938,2.0901918411254883,2.0783841609954834
6,2708,1079,1,1.65557861328125,1.506328582763672,1.5386343002319336,1.5496253967285156,1.5417933464050293
41,3631,1670,0,8.75401496887207,7.985353469848633,8.409023284912111,8.39991569519043,8.407473564147951
28,277,1058,1,0.6492137908935547,0.4227161407470703,0.5828142166137695,0.5478382110595703,0.5508065223693848
8,1721,1206,0,1.2331008911132812,1.0950565338134766,1.1557340621948242,1.1519193649291992,1.1488795280456543
27,3461,480,1,1.911640167236328,1.573801040649414,1.7801523208618164,1.7369508743286133,1.7355084419250488
19,1,1440,1,0.20551681518554688,0.1850128173828125,0.1976490020751953,0.19745826721191406,0.19800662994384768
59,2022,1824,0,6.047964096069336,5.76329231262207,5.843400955200195,5.882382392883301,5.8765709400177
64,3418,3757,1,14.838218688964846,14.272928237915039,14.61505889892578,14.581656455993652,14.58817720413208
48,4040,2828,1,17.280340194702152,16.343116760253903,16.629338264465332,16.673994064331055,16.63956046104431
26,2273,1392,1,3.922462463378906,3.597497940063477,3.7652254104614262,3.7626981735229488,3.7633776664733887
46,4036,413,0,2.218246459960937,1.9524097442626955,2.1508932113647456,2.116632461547852,2.1244585514068604
41,2027,1128,0,3.426074981689453,2.875804901123047,3.2303333282470703,3.1932353973388667,3.203809261322021
54,4087,977,1,5.652904510498048,5.390167236328125,5.509138107299805,5.527544021606445,5.529046058654785
60,3439,2533,0,14.825820922851562,13.602972030639648,14.395713806152346,14.357447624206545,14.393210411071776
55,1904,3304,1,7.082223892211914,6.7076683044433585,6.88624382019043,6.8915367126464835,6.890684366226196
1,2808,251,0,0.3325939178466797,0.28228759765625,0.2956390380859375,0.3006696701049805,0.2989768981933594
59,1056,1009,1,2.1278858184814453,1.6536712646484375,1.889944076538086,1.8953561782836916,1.8965005874633791
59,1709,3580,0,7.182598114013673,6.670951843261719,6.992340087890625,6.953978538513184,6.9607794284820566
2,3253,2467,0,3.4656524658203125,3.2815933227539062,3.3876895904541016,3.3807277679443364,3.3825039863586426
1,3058,3977,0,3.8814544677734375,3.831863403320313,3.868579864501953,3.863739967346192,3.865510225296021
38,1735,1404,0,3.731250762939453,3.323554992675781,3.4427642822265625,3.4626007080078125,3.4464001655578613
21,1809,3719,1,4.1959285736083975,3.893852233886719,4.062175750732422,4.0641069412231445,4.068911075592041
41,682,435,0,0.8063316345214844,0.5266666412353516,0.6672143936157227,0.6561756134033203,0.6535947322845459
31,1732,1701,0,4.224538803100587,3.7069320678710938,3.989219665527344,3.986072540283203,3.991156816482544
5,3965,605,0,1.705169677734375,1.153707504272461,1.2229681015014648,1.2752771377563477,1.23673677444458
13,3818,3049,1,5.9494972229003915,5.7256221771240225,5.8252811431884775,5.823802947998048,5.820363759994508
17,3565,3144,0,5.585432052612305,5.240678787231445,5.490183830261231,5.456137657165527,5.46690821647644
10,2741,3224,0,4.085540771484375,3.929853439331055,4.018425941467285,4.015803337097168,4.017829895019531
30,2256,1582,1,4.872322082519531,4.3506622314453125,4.575133323669434,4.583191871643066,4.576116800308228
5,1893,4043,1,3.678321838378906,3.5073757171630864,3.591537475585937,3.5966396331787114,3.59758734703064
44,1674,1355,1,3.5905838012695312,3.0965805053710938,3.2976865768432617,3.3178806304931636,3.311455249786377
44,631,3386,1,2.626895904541016,2.3756027221679688,2.555966377258301,2.5307416915893555,2.5381147861480717
55,1256,3760,0,5.501747131347656,5.216836929321289,5.312561988830566,5.335760116577148,5.3298771381378165
12,80,2183,0,0.4544258117675781,0.2841949462890625,0.3147125244140625,0.3420114517211914,0.3351867198944092
30,90,1894,1,0.4756450653076172,0.3037452697753906,0.39315223693847656,0.3946304321289063,0.3958642482757568
14,2926,2052,0,2.94184684753418,2.8221607208251958,2.8630495071411133,2.8674840927124023,2.863854169845581
14,1602,3537,0,3.1003952026367188,2.8476715087890625,2.9883384704589844,2.994823455810547,3.0000209808349614
22,2909,3171,0,5.396604537963867,5.1398277282714835,5.301117897033691,5.273079872131348,5.2742958068847665
23,2691,2082,1,3.535747528076172,3.2596588134765625,3.380656242370605,3.403949737548828,3.405511379241944
25,387,5,1,0.2505779266357422,0.11372566223144533,0.15306472778320312,0.16558170318603516,0.1614391803741455
31,231,77,0,0.316619873046875,0.18143653869628906,0.30040740966796875,0.2635717391967773,0.26720762252807617
62,148,478,1,0.456094741821289,0.2660751342773437,0.3298521041870117,0.3397941589355469,0.3344714641571045
61,328,3955,1,2.1615028381347656,1.8215179443359373,2.1036863327026367,2.0792484283447266,2.1011829376220703
8,44,4041,1,0.3418922424316406,0.2284049987792969,0.28228759765625,0.2795696258544922,0.27817487716674805
22,2379,2588,1,3.757953643798828,3.561019897460937,3.6773681640625,3.6708354949951167,3.6736726760864262
59,3980,1832,1,11.617898941040039,11.011362075805664,11.36493682861328,11.359786987304688,11.371076107025145
14,669,1862,1,0.9846687316894532,0.8718967437744141,0.940561294555664,0.9322643280029296,0.9332597255706788
42,524,1346,1,1.6400814056396484,1.208782196044922,1.3736486434936523,1.3966560363769531,1.38971209526062
56,1788,2886,1,8.845329284667969,8.077144622802733,8.560299873352049,8.537173271179201,8.556157350540161
19,2143,3955,1,5.115270614624023,4.677057266235352,4.913091659545898,4.897761344909668,4.898160696029663
60,1669,1464,0,4.179716110229491,3.8819313049316406,3.98862361907959,3.997540473937988,3.989219665527344
59,575,341,0,0.6728172302246094,0.4088878631591797,0.577092170715332,0.5656719207763672,0.5718767642974854
47,615,3113,0,2.50101089477539,2.1686553955078125,2.410531044006348,2.3778200149536133,2.3885667324066158
36,738,611,0,1.0018348693847656,0.6122589111328125,0.7845163345336914,0.7838726043701172,0.7780790328979492
34,3593,1326,1,6.299257278442383,5.7337284088134775,6.0901641845703125,6.097745895385742,6.118059158325195
31,1362,4094,1,4.749298095703125,4.388570785522462,4.493951797485352,4.516363143920898,4.503220319747925
48,1767,2984,0,5.302190780639648,5.0330162048339835,5.105972290039063,5.153393745422363,5.14984130859375
32,2433,1139,1,3.9272308349609375,3.5183429718017583,3.6946535110473633,3.7009000778198238,3.6954283714294434
46,1784,1565,0,4.9948692321777335,4.059791564941406,4.4144392013549805,4.444694519042969,4.424035549163818
16,1109,2750,0,2.290487289428711,1.7383098602294922,1.8444061279296875,1.8723487854003904,1.8368363380432131
47,1396,3359,0,4.8089027404785165,4.517555236816406,4.663705825805664,4.643368721008301,4.638403654098512
53,553,149,0,0.4472732543945313,0.27561187744140625,0.3241300582885742,0.3257036209106445,0.3167688846588135
40,1805,1887,1,5.812406539916992,4.769086837768555,4.892587661743164,5.046224594116211,4.98509407043457
49,3616,311,1,1.6510486602783203,1.4040470123291016,1.5481710433959959,1.5261411666870115,1.525789499282837
48,4049,3289,1,12.364387512207033,12.050628662109375,12.18092441558838,12.192463874816895,12.188702821731567
30,283,3924,1,1.403093338012695,1.0995864868164062,1.3381242752075195,1.3066768646240234,1.3205111026763916
14,1088,588,1,0.5719661712646484,0.3969669342041016,0.4894733428955078,0.4801273345947266,0.4790425300598145
17,1912,2902,1,3.1626224517822266,3.020763397216797,3.081917762756348,3.087306022644043,3.0862092971801762
29,3497,668,1,2.502918243408203,2.2151470184326167,2.392292022705078,2.356147766113281,2.355426549911499
15,1572,1464,1,1.4955997467041016,1.3134479522705078,1.4060735702514648,1.4129400253295898,1.4150440692901611
2,321,3385,1,0.7297992706298828,0.5121231079101562,0.6545782089233398,0.6271600723266602,0.6287097930908203
11,2506,2361,0,3.3433437347412114,2.8584003448486333,2.9604434967041016,2.983617782592773,2.9543042182922363
31,3582,1171,0,5.343437194824219,4.940986633300781,5.203962326049805,5.19106388092041,5.203276872634888
54,883,2727,1,4.3549537658691415,3.8480758666992183,4.044890403747559,4.096651077270509,4.09543514251709
39,78,808,1,0.3602504730224609,0.2422332763671875,0.29397010803222656,0.2991676330566406,0.2986490726470947
59,890,3141,1,3.7333965301513667,3.292322158813477,3.667950630187988,3.615045547485352,3.640592098236084
64,463,3153,1,2.4826526641845703,2.0334720611572266,2.286076545715332,2.267932891845703,2.2704005241394043
26,212,2506,0,1.676797866821289,0.9284019470214844,1.068115234375,1.1275529861450195,1.0837912559509275
20,2040,687,1,1.181840896606445,0.9827613830566406,1.0694265365600586,1.0799169540405271,1.0793209075927734
62,282,2673,1,1.781463623046875,1.54876708984375,1.5810728073120115,1.6057491302490234,1.5909075736999512
26,1325,3243,1,3.3814907073974614,3.147602081298828,3.277301788330078,3.2786846160888667,3.2822191715240483
3,3422,3907,0,5.6340694427490225,5.4993629455566415,5.594611167907715,5.577683448791504,5.580425262451172
44,1686,3885,1,6.2444210052490225,6.050586700439452,6.152510643005371,6.152701377868652,6.154000759124756
53,1755,2909,1,8.383274078369139,7.576942443847656,8.025288581848145,7.983851432800293,7.9847872257232675
16,1386,1654,1,1.5430450439453125,1.363992691040039,1.459360122680664,1.4529466629028318,1.4528036117553709
56,1618,3063,0,5.87010383605957,5.399942398071289,5.649209022521973,5.673694610595702,5.683362483978272
29,242,3197,1,1.2400150299072266,0.8587837219238281,1.1129379272460938,1.0605335235595703,1.0633170604705808
23,3073,1589,1,3.2236576080322266,2.9385089874267583,3.0467510223388667,3.056168556213379,3.0499398708343506
2,1308,2211,0,1.4829635620117188,1.3895034790039062,1.4353990554809568,1.4311552047729492,1.4298856258392334
52,2278,2085,1,7.6198577880859375,7.193326950073242,7.437705993652344,7.4158668518066415,7.418185472488402
56,246,4063,0,1.7981529235839844,1.463174819946289,1.583099365234375,1.629638671875,1.6293823719024658
55,2742,2544,1,11.214017868041992,10.421514511108398,10.856866836547852,10.8412504196167,10.847121477127075
38,2920,1535,0,6.3436031341552725,5.836963653564452,6.0884952545166025,6.0962677001953125,6.097763776779175
48,3965,2285,1,13.67640495300293,12.884855270385742,13.246655464172365,13.302898406982422,13.308465480804445
42,1666,3529,0,5.789995193481445,5.094766616821289,5.280375480651856,5.316352844238281,5.28484582901001
8,998,536,1,0.5290508270263672,0.3447532653808594,0.4117488861083984,0.42307376861572266,0.41961669921875
9,1216,3615,1,2.313852310180664,2.08282470703125,2.179145812988281,2.177715301513672,2.1725594997406006
8,2660,1537,0,2.474308013916016,1.934528350830078,1.9968748092651367,2.0341157913208012,1.9915401935577397
29,1477,192,1,0.4410743713378906,0.33211708068847656,0.3911256790161133,0.3929376602172852,0.39452314376831055
31,3816,2488,1,13.29350471496582,12.007951736450195,12.281298637390135,12.432384490966795,12.377798557281494
7,271,2788,0,0.7522106170654297,0.4951953887939453,0.6120204925537109,0.6157398223876953,0.6137490272521973
7,878,3895,1,2.574682235717773,1.6727447509765625,1.8398761749267576,1.8904447555541992,1.8321275711059568
59,3136,3172,1,11.36159896850586,10.649442672729492,11.059880256652832,11.052203178405762,11.063873767852783
39,194,645,0,0.43654441833496094,0.2660751342773437,0.3033876419067383,0.3210544586181641,0.313490629196167
48,1298,1852,1,3.8592815399169917,3.516674041748047,3.6988258361816406,3.702759742736816,3.70645523071289
9,3901,1483,0,2.69937515258789,2.5806427001953125,2.630472183227539,2.6319503784179688,2.6299357414245605
38,845,3053,1,2.7244091033935547,2.416372299194336,2.518177032470703,2.54507064819336,2.538740634918213
23,2802,3763,1,6.499052047729492,5.94639778137207,6.1370134353637695,6.153321266174316,6.1359703540802
12,3124,2088,0,3.2231807708740234,3.0159950256347656,3.162980079650879,3.154921531677246,3.163754940032959
4,3563,4045,0,6.226301193237305,6.087541580200195,6.183981895446777,6.171274185180664,6.174862384796143
28,2780,2506,1,9.42540168762207,8.74781608581543,8.91423225402832,8.929681777954102,8.89045000076294
54,3665,663,1,3.409862518310547,2.974987030029297,3.1903982162475586,3.1868934631347656,3.185510635375977
38,2694,199,0,1.0254383087158203,0.6620883941650391,0.9620189666748048,0.8900880813598633,0.9016692638397216
57,3826,2092,0,13.303756713867188,12.480020523071287,12.923479080200195,12.928581237792967,12.937754392623901
39,222,3965,1,1.2996196746826172,1.0776519775390625,1.145124435424805,1.1556863784790041,1.147449016571045
40,472,575,0,0.7338523864746094,0.4861354827880859,0.5928277969360352,0.5941629409790039,0.590205192565918
53,2857,981,0,4.244804382324219,3.84664535522461,3.987193107604981,4.009461402893066,4.0003955364227295
42,378,1537,1,1.1892318725585938,0.9980201721191406,1.101970672607422,1.100969314575195,1.1028051376342771
16,2970,2199,0,3.590106964111328,3.410577774047852,3.504157066345215,3.502368927001953,3.502875566482544
31,3036,1192,1,4.799127578735352,4.2777061462402335,4.495382308959961,4.526519775390625,4.523545503616333
35,1984,2593,0,7.2464942932128915,6.768226623535156,6.9664716720581055,6.972765922546388,6.9641172885894775
14,3169,2920,0,4.569053649902344,4.4541358947753915,4.5098066329956055,4.508161544799805,4.507303237915039
22,3317,1044,0,2.4878978729248047,2.128839492797852,2.183675765991211,2.237701416015625,2.220034599304199
35,1632,1408,0,3.23343276977539,2.849578857421875,2.97701358795166,2.9996156692504883,2.9891431331634517
8,3794,737,0,1.4524459838867188,1.3492107391357422,1.396894454956055,1.396632194519043,1.3955831527709959
55,3732,3841,0,15.137672424316404,14.703512191772461,14.997243881225586,14.95213508605957,14.960020780563354
55,1957,1584,1,5.265235900878906,4.592418670654297,4.938483238220215,4.9091339111328125,4.904210567474365
59,2820,1476,0,7.0683956146240225,6.347179412841798,6.52468204498291,6.610822677612305,6.586581468582152
53,1136,1845,1,3.777027130126953,3.3903121948242188,3.4711360931396484,3.529596328735352,3.516077995300293
42,1435,516,1,1.2793540954589844,0.9717941284179688,1.1081695556640625,1.1088848114013672,1.1047124862670898
22,2155,3173,0,4.3544769287109375,3.875732421875,4.067182540893556,4.0691137313842765,4.0576159954071045
24,2731,2804,1,4.890203475952148,4.478216171264648,4.634499549865723,4.654383659362793,4.646927118301392
13,3075,1736,1,2.735614776611328,2.532482147216797,2.60317325592041,2.6099205017089844,2.603888511657715
54,1244,2381,0,5.13768196105957,4.7855377197265625,4.912018775939941,4.9376487731933585,4.9316585063934335
1,1297,3118,0,1.4438629150390625,1.2865066528320312,1.3943910598754885,1.3913631439208984,1.3979077339172363
26,2549,3234,0,6.028890609741211,5.67626953125,5.865335464477539,5.871033668518066,5.8756470680236825
31,1064,2500,1,3.978490829467773,3.4437179565429688,3.7069320678710938,3.708076477050781,3.707319498062134
13,593,1273,0,0.6816387176513672,0.4990100860595703,0.5352497100830078,0.5542516708374023,0.5452334880828857
1,3299,1819,1,2.011299133300781,1.9540786743164065,1.9710063934326167,1.9804716110229488,1.979917287826538
29,2550,3228,0,6.297111511230469,5.7735443115234375,5.947589874267577,5.94480037689209,5.922168493270874
22,2282,3642,0,5.0253868103027335,4.722833633422852,4.853606224060059,4.851269721984863,4.845559597015381
19,1281,1804,1,1.6946792602539062,1.4581680297851562,1.6239881515502932,1.6170978546142578,1.6272664070129397
21,3624,610,0,2.2933483123779297,1.4238357543945312,1.5745162963867188,1.6372919082641602,1.5819668769836426
