layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
43,res4f_branch2b,<class 'keras.layers.convolutional.Conv2D'>,128,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,198.13776016235352,196.71082496643066,197.3416805267334,197.3599910736084,197.34391570091248,,,
44,res4f_branch2c,<class 'keras.layers.convolutional.Conv2D'>,128,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,108.58988761901855,105.99970817565918,107.796311378479,107.6383113861084,107.72418975830078,,,
45,res5a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,128,14,1.0,1024,512.0,2.0,0.0,1.0,1.0,,44.661760330200195,43.58029365539551,44.03841495513916,44.02437210083008,44.000208377838135,,,
46,res5a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,128,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,194.62180137634277,193.73750686645508,194.1049098968506,194.1756248474121,194.1746175289154,,,
47,res5a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,128,7,1.0,512,2048.0,1.0,0.0,0.0,1.0,,102.8895378112793,92.34142303466797,97.2287654876709,97.4252462387085,97.37768769264221,,,
48,res5a_branch1,<class 'keras.layers.convolutional.Conv2D'>,128,14,1.0,1024,2048.0,2.0,0.0,1.0,1.0,,192.00992584228516,181.2613010406494,182.37924575805664,184.21833515167236,183.61401557922363,,,
49,res5b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,128,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,88.49048614501953,87.63527870178223,87.97729015350342,88.03796768188477,88.03173899650574,,,
50,res5b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,128,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,194.02313232421875,192.857027053833,193.55130195617676,193.47150325775146,193.47935914993286,,,
51,res5b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,128,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,104.30574417114258,92.66805648803711,103.27374935150146,99.61838722229004,99.90125894546509,,,
52,res5c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,128,7,1.0,2048,512.0,1.0,0.0,1.0,1.0,,90.07406234741211,87.8145694732666,88.16874027252197,88.3512020111084,88.20292353630066,,,
53,res5c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,128,7,3.0,512,512.0,1.0,1.0,1.0,1.0,,194.43607330322266,192.78597831726074,193.6131715774536,193.68629455566406,193.70511174201965,,,
54,res5c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,128,7,1.0,512,2048.0,1.0,0.0,1.0,1.0,,103.00803184509277,92.55743026733398,93.31083297729492,95.10033130645752,94.42973136901855,,,
55,avg_pool,<class 'keras.layers.pooling.GlobalAveragePooling2D'>,128,7,,2048,,1.0,0.0,,,7.0,3.827810287475586,3.6330223083496094,3.757357597351074,3.7494421005249023,3.7541985511779785,,,
56,fc1000,<class 'keras.layers.core.Dense'>,128,1,,2048,1000.0,,,1.0,,,5.52058219909668,4.682064056396484,4.833579063415527,4.911637306213379,4.864215850830078,,,
