layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv1,<class 'keras.layers.convolutional.Conv2D'>,32,230,7.0,3,64.0,2.0,0.0,1.0,1.0,,126.99317932128906,110.30864715576172,117.61343479156494,118.19186210632324,118.0770993232727,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,32,114,,64,,2.0,0.0,,,3.0,14.58883285522461,14.43338394165039,14.496564865112305,14.506840705871582,14.505773782730103,,,
3,res2a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,64,64.0,1.0,0.0,1.0,1.0,,7.731914520263672,7.396221160888672,7.595300674438477,7.584929466247559,7.590144872665405,,,
4,res2a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,32,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,60.987234115600586,56.41460418701172,56.711554527282715,57.08138942718506,56.676506996154785,,,
5,res2a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,64,256.0,1.0,0.0,0.0,1.0,,46.630859375,45.57037353515625,46.3714599609375,46.292996406555176,46.34109139442444,,,
6,res2a_branch1,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,46.65493965148926,45.27902603149414,46.346187591552734,46.280550956726074,46.35894298553467,,,
7,res2b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,23.43273162841797,23.082733154296875,23.203611373901367,23.247408866882324,23.24482798576355,,,
8,res2b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,32,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,57.10864067077637,56.44726753234863,56.84244632720947,56.812238693237305,56.820809841156006,,,
9,res2b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,46.78988456726074,45.40848731994629,46.31936550140381,46.25217914581299,46.290427446365356,,,
10,res2c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,23.30803871154785,23.10466766357422,23.197174072265625,23.200035095214844,23.198455572128296,,,
11,res2c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,32,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,57.13653564453125,56.29777908325195,56.84041976928711,56.78410530090332,56.80084228515625,,,
12,res2c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,46.66471481323242,45.65024375915527,46.48995399475098,46.366286277770996,46.41848802566528,,,
13,res3a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,256,128.0,2.0,0.0,1.0,1.0,,13.144254684448242,12.668609619140625,12.911558151245117,12.938594818115234,12.946635484695435,,,
14,res3a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,32,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,51.65696144104004,51.245689392089844,51.44548416137695,51.4601469039917,51.46235227584839,,,
15,res3a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,32,28,1.0,128,512.0,1.0,0.0,0.0,1.0,,33.5230827331543,24.036884307861328,24.309754371643066,26.09577178955078,25.424718856811523,,,
16,res3a_branch1,<class 'keras.layers.convolutional.Conv2D'>,32,56,1.0,256,512.0,2.0,0.0,1.0,1.0,,45.458078384399414,45.0129508972168,45.27127742767334,45.246219635009766,45.24889588356018,,,
17,res3b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,32,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,25.221586227416992,24.57714080810547,24.861693382263184,24.859094619750977,24.849027395248413,,,
18,res3b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,32,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,51.64456367492676,51.31864547729492,51.487088203430176,51.497745513916016,51.50178074836731,,,
19,res3b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,32,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,33.97488594055176,24.19424057006836,33.78868103027344,32.16075897216797,32.929807901382446,,,
20,res3c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,32,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,24.89948272705078,24.087905883789062,24.546146392822266,24.57442283630371,24.594604969024658,,,
21,res3c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,32,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,51.802873611450195,51.34177207946777,51.60403251647949,51.6019344329834,51.6093373298645,,,
22,res3c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,32,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,33.66899490356445,23.909330368041992,28.77068519592285,28.778815269470215,28.776228427886963,,,
