layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv1,<class 'keras.layers.convolutional.Conv2D'>,64,230,7.0,3,64.0,2.0,0.0,1.0,1.0,,220.19410133361816,219.5262908935547,219.964861869812,219.89152431488037,219.89935636520386,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,64,114,,64,,2.0,0.0,,,3.0,28.929471969604492,28.739452362060547,28.781771659851074,28.799939155578613,28.791308403015137,,,
3,res2a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,64.0,1.0,0.0,1.0,1.0,,24.254322052001953,14.35708999633789,14.69433307647705,18.390941619873047,18.162250518798828,,,
4,res2a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,123.10171127319336,112.32757568359375,112.8760576248169,113.98837566375732,113.05680871009827,,,
5,res2a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,0.0,1.0,,92.53692626953125,91.45760536193848,92.03076362609863,92.06554889678955,92.08261966705322,,,
6,res2a_branch1,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,92.54789352416992,91.25709533691406,91.89975261688232,91.8903112411499,91.88726544380188,,,
7,res2b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,46.221256256103516,45.703887939453125,45.78208923339844,45.83444595336914,45.802414417266846,,,
8,res2b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,123.82841110229492,112.5478744506836,123.22866916656494,120.39854526519775,120.95114588737488,,,
9,res2b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,92.53668785095215,89.80035781860352,91.71569347381592,91.56067371368408,91.65871143341064,,,
10,res2c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,46.10943794250488,45.64666748046875,45.795440673828125,45.792412757873535,45.771002769470215,,,
11,res2c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,122.59364128112793,112.59841918945312,113.2882833480835,114.15743827819824,113.29779028892517,,,
12,res2c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,92.18358993530273,90.52038192749023,91.7515754699707,91.64555072784424,91.71894192695618,,,
13,res3a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,128.0,2.0,0.0,1.0,1.0,,25.686264038085938,24.87659454345703,25.164484977722168,25.18916130065918,25.166094303131104,,,
14,res3a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,102.84018516540527,102.06723213195801,102.35273838043213,102.40216255187988,102.38927602767944,,,
15,res3a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,0.0,1.0,,66.61510467529297,65.22679328918457,66.31350517272949,66.22231006622314,66.29765033721924,,,
16,res3a_branch1,<class 'keras.layers.convolutional.Conv2D'>,64,56,1.0,256,512.0,2.0,0.0,1.0,1.0,,110.18919944763184,108.62588882446289,109.05277729034424,109.23774242401123,109.1952919960022,,,
17,res3b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,49.448490142822266,48.41899871826172,48.96950721740723,48.93157482147217,48.93103241920471,,,
18,res3b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,102.62274742126465,101.96065902709961,102.26476192474365,102.25350856781006,102.24395990371704,,,
19,res3b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,66.99037551879883,65.35625457763672,66.31731986999512,66.2928819656372,66.32277369499207,,,
20,res3c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,49.204111099243164,48.046112060546875,48.85458946228027,48.79658222198486,48.839449882507324,,,
21,res3c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,102.74124145507812,102.0047664642334,102.30207443237305,102.32598781585693,102.31423377990723,,,
22,res3c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,66.88451766967773,65.78660011291504,66.29049777984619,66.30644798278809,66.29917025566101,,,
23,res3d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,49.41868782043457,48.49672317504883,49.129486083984375,49.025511741638184,49.042463302612305,,,
24,res3d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,102.95844078063965,102.04792022705078,102.3564338684082,102.37624645233154,102.34451293945312,,,
25,res3d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,66.70355796813965,65.10543823242188,66.10107421875,66.09539985656738,66.14312529563904,,,
26,res4a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,64,28,1.0,512,256.0,2.0,0.0,1.0,1.0,,23.684263229370117,23.302555084228516,23.467302322387695,23.458480834960938,23.449748754501343,,,
