layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv1,<class 'keras.layers.convolutional.Conv2D'>,8,230,7.0,3,64.0,2.0,0.0,1.0,1.0,,26.9777774810791,22.629976272583008,22.819161415100098,23.25727939605713,22.870630025863647,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,8,114,,64,,2.0,0.0,,,3.0,3.8814544677734375,3.6325454711914062,3.766298294067383,3.768301010131836,3.7711262702941895,,,
3,res2a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,64,64.0,1.0,0.0,1.0,1.0,,2.306222915649414,2.2203922271728516,2.251267433166504,2.253437042236328,2.250969409942627,,,
4,res2a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,14.801740646362305,14.600992202758789,14.642477035522461,14.667892456054688,14.659523963928223,,,
5,res2a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,64,256.0,1.0,0.0,0.0,1.0,,7.60197639465332,7.212400436401367,7.359743118286133,7.362127304077148,7.3508620262146,,,
6,res2a_branch1,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,7.4939727783203125,7.270574569702148,7.349491119384766,7.367277145385742,7.36352801322937,,,
7,res2b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,6.305694580078125,6.06536865234375,6.181120872497559,6.1783552169799805,6.176561117172241,,,
8,res2b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,14.708995819091797,14.553546905517578,14.649033546447754,14.644670486450195,14.648020267486572,,,
9,res2b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,7.7342987060546875,7.216215133666992,7.4340105056762695,7.446789741516113,7.439672946929932,,,
10,res2c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,7.036447525024414,6.1359405517578125,6.200551986694336,6.297636032104492,6.225496530532837,,,
11,res2c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,15.689849853515625,14.558076858520508,14.663219451904297,14.826083183288574,14.751613140106201,,,
12,res2c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,7.503747940063477,7.244348526000977,7.3490142822265625,7.348179817199707,7.341712713241577,,,
13,res3a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,256,128.0,2.0,0.0,1.0,1.0,,3.847360610961914,3.50189208984375,3.6780834197998047,3.678584098815918,3.6795735359191895,,,
14,res3a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,13.412952423095703,13.196229934692383,13.307809829711914,13.297533988952637,13.295769691467285,,,
15,res3a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,128,512.0,1.0,0.0,0.0,1.0,,6.674289703369141,6.354331970214844,6.453394889831543,6.4777374267578125,6.468594074249268,,,
16,res3a_branch1,<class 'keras.layers.convolutional.Conv2D'>,8,56,1.0,256,512.0,2.0,0.0,1.0,1.0,,12.051582336425781,11.788606643676758,11.958003044128418,11.945867538452148,11.952310800552368,,,
17,res3b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,6.693601608276367,6.433010101318359,6.547212600708008,6.541562080383301,6.536126136779785,,,
18,res3b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,13.32855224609375,13.230085372924805,13.270139694213867,13.276934623718262,13.276338577270508,,,
19,res3b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,6.631135940551758,6.377458572387695,6.496667861938477,6.49716854095459,6.495386362075806,,,
20,res3c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,6.674528121948242,6.425380706787109,6.543755531311035,6.538486480712891,6.535619497299194,,,
21,res3c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,13.447284698486328,13.246536254882812,13.324975967407227,13.332819938659668,13.329297304153442,,,
22,res3c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,6.616115570068359,6.364107131958008,6.494998931884766,6.485176086425781,6.483942270278931,,,
23,res3d_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,128.0,1.0,0.0,1.0,1.0,,6.66356086730957,6.458044052124023,6.573677062988281,6.574225425720215,6.577581167221069,,,
24,res3d_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,28,3.0,128,128.0,1.0,1.0,1.0,1.0,,13.452529907226562,13.197183609008789,13.31782341003418,13.337230682373047,13.34032416343689,,,
25,res3d_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,128,512.0,1.0,0.0,1.0,1.0,,6.596803665161133,6.35075569152832,6.456971168518066,6.47280216217041,6.472557783126831,,,
26,res4a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,256.0,2.0,0.0,1.0,1.0,,3.5414695739746094,3.360271453857422,3.469109535217285,3.449845314025879,3.4495890140533447,,,
27,res4a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,12.953519821166992,12.841939926147461,12.891054153442383,12.8936767578125,12.892663478851318,,,
28,res4a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,0.0,1.0,,6.381034851074219,6.222963333129883,6.298661231994629,6.299495697021484,6.298869848251343,,,
29,res4a_branch1,<class 'keras.layers.convolutional.Conv2D'>,8,28,1.0,512,1024.0,2.0,0.0,1.0,1.0,,12.407779693603516,11.907577514648438,12.06672191619873,12.111473083496094,12.099921703338623,,,
30,res4b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,6.237506866455078,6.000995635986328,6.167054176330566,6.133151054382324,6.1366260051727295,,,
31,res4b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,13.17453384399414,12.744665145874023,12.90905475616455,12.915921211242676,12.905001640319824,,,
32,res4b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,256,1024.0,1.0,0.0,1.0,1.0,,6.454229354858398,6.196022033691406,6.304025650024414,6.303524971008301,6.29812479019165,,,
33,res4c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,8,14,1.0,1024,256.0,1.0,0.0,1.0,1.0,,6.305217742919922,6.034374237060547,6.162524223327637,6.162571907043457,6.160765886306763,,,
34,res4c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,8,14,3.0,256,256.0,1.0,1.0,1.0,1.0,,12.948751449584961,12.743711471557617,12.840867042541504,12.850046157836914,12.85099983215332,,,
