layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv1,<class 'keras.layers.convolutional.Conv2D'>,16,230,7.0,3,64.0,2.0,0.0,1.0,1.0,,55.643558502197266,55.332183837890625,55.448174476623535,55.452752113342285,55.44397234916687,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,16,114,,64,,2.0,0.0,,,3.0,8.326053619384766,7.272005081176758,7.364869117736816,7.582736015319824,7.52866268157959,,,
3,res2a_branch2a,<class 'keras.layers.convolutional.Conv2D'>,16,56,1.0,64,64.0,1.0,0.0,1.0,1.0,,4.197120666503906,3.96728515625,4.059076309204102,4.067873954772949,4.064291715621948,,,
4,res2a_branch2b,<class 'keras.layers.convolutional.Conv2D'>,16,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,28.954505920410156,28.391599655151367,28.694748878479004,28.700995445251465,28.70798110961914,,,
5,res2a_branch2c,<class 'keras.layers.convolutional.Conv2D'>,16,56,1.0,64,256.0,1.0,0.0,0.0,1.0,,24.193286895751953,23.697853088378906,23.99921417236328,23.964452743530273,23.969173431396484,,,
6,res2a_branch1,<class 'keras.layers.convolutional.Conv2D'>,16,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,24.198532104492188,23.65279197692871,23.865938186645508,23.877906799316406,23.865967988967896,,,
7,res2b_branch2a,<class 'keras.layers.convolutional.Conv2D'>,16,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,12.079000473022461,11.828422546386719,11.895418167114258,11.910223960876465,11.899352073669434,,,
8,res2b_branch2b,<class 'keras.layers.convolutional.Conv2D'>,16,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,28.86962890625,28.431415557861328,28.5722017288208,28.595876693725586,28.582215309143066,,,
9,res2b_branch2c,<class 'keras.layers.convolutional.Conv2D'>,16,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,24.129390716552734,23.3917236328125,23.5898494720459,23.64974021911621,23.62203598022461,,,
10,res2c_branch2a,<class 'keras.layers.convolutional.Conv2D'>,16,56,1.0,256,64.0,1.0,0.0,1.0,1.0,,12.058734893798828,11.80577278137207,11.919736862182617,11.922192573547363,11.919677257537842,,,
11,res2c_branch2b,<class 'keras.layers.convolutional.Conv2D'>,16,56,3.0,64,64.0,1.0,1.0,1.0,1.0,,28.867244720458984,28.333425521850586,28.58102321624756,28.594112396240234,28.592556715011597,,,
12,res2c_branch2c,<class 'keras.layers.convolutional.Conv2D'>,16,56,1.0,64,256.0,1.0,0.0,1.0,1.0,,23.824453353881836,22.995710372924805,23.684144020080566,23.623347282409668,23.676663637161255,,,
