layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,64,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,75.99925994873047,75.78468322753906,75.88768005371094,75.8885383605957,75.88768005371094,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,64,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,95.64423561096191,95.47948837280273,95.58558464050293,95.57349681854248,95.57640552520752,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,64,224,,64,,2.0,0.0,,,2.0,27.558326721191406,27.4655818939209,27.516841888427734,27.514052391052246,27.51457691192627,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,64,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,44.3272590637207,44.133901596069336,44.20506954193115,44.207167625427246,44.2013144493103,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,64,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,50.795555114746094,50.30655860900879,50.530076026916504,50.539207458496094,50.53624510765076,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,64,112,,128,,2.0,0.0,,,2.0,12.254714965820312,12.093305587768555,12.149810791015625,12.154936790466309,12.150168418884277,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,24.997949600219727,24.81818199157715,24.901151657104492,24.91908073425293,24.921834468841553,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,29.204607009887695,28.88178825378418,29.196977615356445,29.07428741455078,29.082059860229492,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,64,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,28.904438018798828,28.79476547241211,28.821110725402832,28.833699226379395,28.829723596572876,,,
10,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,64,56,,256,,2.0,0.0,,,2.0,6.580829620361328,6.499528884887695,6.535172462463379,6.536579132080078,6.53567910194397,,,
11,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,14.055967330932617,14.019012451171875,14.048576354980469,14.043760299682617,14.04532790184021,,,
12,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,18.389463424682617,17.749547958374023,17.77637004852295,18.004846572875977,17.98868179321289,,,
13,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,64,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,17.387866973876953,17.306089401245117,17.37523078918457,17.362689971923828,17.366617918014526,,,
14,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,64,28,,512,,2.0,0.0,,,2.0,3.228425979614258,3.2167434692382812,3.2227039337158203,3.222513198852539,3.2224953174591064,,,
15,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,5.458831787109375,5.357027053833008,5.395650863647461,5.398035049438477,5.395561456680298,,,
16,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,5.295276641845703,5.20014762878418,5.233526229858398,5.234265327453613,5.230903625488281,,,
17,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,64,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,5.283355712890625,5.182504653930664,5.215048789978027,5.217075347900391,5.213111639022827,,,
18,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,64,14,,512,,2.0,0.0,,,2.0,1.0027885437011719,0.9486675262451172,0.9614229202270508,0.9680986404418945,0.966191291809082,,,
19,fc1,<class 'keras.layers.core.Dense'>,64,1,,25088,4096.0,,,1.0,,,1.767873764038086,1.64794921875,1.7091035842895508,1.7148733139038086,1.71661376953125,,,
20,fc2,<class 'keras.layers.core.Dense'>,64,1,,4096,4096.0,,,1.0,,,0.6234645843505859,0.5135536193847656,0.5743503570556641,0.5776405334472656,0.5799233913421631,,,
21,predictions,<class 'keras.layers.core.Dense'>,64,1,,4096,1000.0,,,1.0,,,0.3802776336669922,0.22840499877929688,0.30231475830078125,0.30307769775390625,0.3027617931365967,,,
