layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,2.7039051055908203,2.557992935180664,2.657294273376465,2.647995948791504,2.6522576808929443,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,5.198001861572266,5.076169967651367,5.119442939758301,5.122590065002441,5.118966102600098,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,224,,64,,2.0,0.0,,,2.0,1.5978813171386719,1.4543533325195312,1.4889240264892578,1.501297950744629,1.4950931072235107,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,1.2886524200439453,1.2135505676269531,1.2596845626831055,1.254415512084961,1.2552440166473389,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,1.1608600616455078,1.0724067687988281,1.1287927627563477,1.1143922805786133,1.1138319969177246,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,112,,128,,2.0,0.0,,,2.0,0.5168914794921875,0.3705024719238281,0.4398822784423828,0.4429340362548828,0.44274330139160156,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,0.7333755493164062,0.6532669067382812,0.6746053695678711,0.6856918334960938,0.6837844848632812,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,0.8568763732910156,0.7979869842529297,0.8304119110107422,0.8260488510131836,0.8257031440734863,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,1,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,0.8869171142578125,0.8060932159423828,0.8448362350463867,0.8441686630249023,0.8435845375061035,,,
10,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,56,,256,,2.0,0.0,,,2.0,0.3726482391357422,0.27871131896972656,0.32973289489746094,0.3252267837524414,0.32511353492736816,,,
11,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,0.6914138793945312,0.5984306335449219,0.6402730941772461,0.6395578384399414,0.6382167339324951,,,
12,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,0.9462833404541016,0.8525848388671875,0.8838176727294922,0.8889198303222656,0.8862912654876709,,,
13,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,1,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,1.0750293731689453,0.8957386016845703,0.9257793426513672,0.9418725967407227,0.9309947490692139,,,
14,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,28,,512,,2.0,0.0,,,2.0,0.32711029052734375,0.23102760314941406,0.2835988998413086,0.28228759765625,0.2830922603607178,,,
15,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,1,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,0.7157325744628906,0.5896091461181641,0.655055046081543,0.6528854370117188,0.6529390811920166,,,
16,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,1,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,0.6723403930664062,0.5700588226318359,0.6026029586791992,0.6081581115722656,0.6048977375030518,,,
17,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,1,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,0.7126331329345703,0.6039142608642578,0.6473064422607422,0.6601572036743164,0.660628080368042,,,
18,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,1,14,,512,,2.0,0.0,,,2.0,0.3039836883544922,0.21576881408691406,0.2701282501220703,0.2603292465209961,0.26044249534606934,,,
19,fc1,<class 'keras.layers.core.Dense'>,1,1,,25088,4096.0,,,1.0,,,1.3458728790283203,1.3191699981689453,1.3284683227539062,1.3297557830810547,1.3290643692016602,,,
20,fc2,<class 'keras.layers.core.Dense'>,1,1,,4096,4096.0,,,1.0,,,0.4591941833496094,0.41174888610839844,0.43833255767822266,0.43838024139404297,0.43910741806030273,,,
21,predictions,<class 'keras.layers.core.Dense'>,1,1,,4096,1000.0,,,1.0,,,0.3459453582763672,0.2276897430419922,0.2880096435546875,0.28324127197265625,0.2823472023010254,,,
