layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,128,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,152.31752395629883,152.0407199859619,152.2693634033203,152.24900245666504,152.2664725780487,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,128,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,191.84613227844238,191.4992332458496,191.5978193283081,191.6194200515747,191.60610437393188,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,128,224,,64,,2.0,0.0,,,2.0,54.76188659667969,54.62646484375,54.70156669616699,54.70285415649414,54.705023765563965,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,128,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,89.04290199279785,88.34695816040039,88.53697776794434,88.5793685913086,88.55047821998596,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,128,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,103.57451438903809,100.4488468170166,102.06353664398193,102.10952758789062,102.13398933410645,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,128,112,,128,,2.0,0.0,,,2.0,24.110078811645508,24.003028869628906,24.022340774536133,24.038076400756836,24.033457040786743,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,128,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,49.89123344421387,49.42607879638672,49.50916767120361,49.5424747467041,49.513429403305054,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,128,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,57.91163444519043,57.37924575805664,57.64472484588623,57.66022205352783,57.663917541503906,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,128,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,57.97696113586426,57.37447738647461,57.59918689727783,57.62491226196289,57.612210512161255,,,
10,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,128,56,,256,,2.0,0.0,,,2.0,12.946367263793945,12.842416763305664,12.891650199890137,12.896442413330078,12.896955013275146,,,
11,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,128,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,29.140710830688477,27.228593826293945,27.320504188537598,27.597761154174805,27.451038360595703,,,
12,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,128,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,34.35015678405762,34.017086029052734,34.28077697753906,34.24324989318848,34.2581570148468,,,
13,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,128,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,34.261226654052734,33.88237953186035,34.22212600708008,34.183669090270996,34.21163558959961,,,
14,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,128,28,,512,,2.0,0.0,,,2.0,6.310224533081055,6.191253662109375,6.232619285583496,6.238079071044922,6.234914064407349,,,
15,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,128,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,10.569095611572266,10.452508926391602,10.516166687011719,10.510516166687012,10.510444641113281,,,
16,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,128,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,10.243892669677734,9.964704513549805,10.144233703613281,10.15622615814209,10.16920804977417,,,
17,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,128,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,9.974479675292969,9.878158569335938,9.934425354003906,9.930992126464844,9.932160377502441,,,
18,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,128,14,,512,,2.0,0.0,,,2.0,1.7879009246826172,1.7027854919433594,1.7217397689819336,1.725459098815918,1.7204880714416504,,,
19,fc1,<class 'keras.layers.core.Dense'>,128,1,,25088,4096.0,,,1.0,,,3.3216476440429688,3.2629966735839844,3.310680389404297,3.2988548278808594,3.300487995147705,,,
20,fc2,<class 'keras.layers.core.Dense'>,128,1,,4096,4096.0,,,1.0,,,0.8921623229980469,0.8323192596435547,0.847935676574707,0.8520841598510742,0.8495450019836426,,,
21,predictions,<class 'keras.layers.core.Dense'>,128,1,,4096,1000.0,,,1.0,,,0.45299530029296875,0.37789344787597656,0.4074573516845703,0.4099845886230469,0.40861964225769043,,,
