layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,block1_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,224,3.0,3,64.0,1.0,1.0,0.0,1.0,,5.004167556762695,4.958868026733398,4.99725341796875,4.992437362670898,4.995167255401611,,,
2,block1_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,224,3.0,64,64.0,1.0,1.0,0.0,1.0,,7.797956466674805,5.996465682983398,6.048440933227539,6.215906143188477,6.04557991027832,,,
3,block1_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,224,,64,,2.0,0.0,,,2.0,2.0194053649902344,1.9900798797607422,2.0029544830322266,2.0029544830322266,2.002507448196411,,,
4,block2_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,112,3.0,64,128.0,1.0,1.0,0.0,1.0,,3.0210018157958984,2.978086471557617,2.986788749694824,2.9906749725341797,2.988457679748535,,,
5,block2_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,112,3.0,128,128.0,1.0,1.0,0.0,1.0,,3.3905506134033203,3.3483505249023438,3.374934196472168,3.3729076385498047,3.373771905899048,,,
6,block2_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,112,,128,,2.0,0.0,,,2.0,1.0111331939697266,0.9267330169677734,0.9843111038208008,0.9710550308227539,0.9715855121612549,,,
7,block3_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,128,256.0,1.0,1.0,0.0,1.0,,1.9114017486572266,1.771688461303711,1.8585920333862305,1.8532991409301758,1.8562376499176025,,,
8,block3_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,2.2308826446533203,2.2199153900146484,2.223491668701172,2.2246837615966797,2.2245049476623535,,,
9,block3_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,56,3.0,256,256.0,1.0,1.0,0.0,1.0,,2.2537708282470703,2.2139549255371094,2.222299575805664,2.223801612854004,2.2212862968444824,,,
10,block3_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,56,,256,,2.0,0.0,,,2.0,0.7317066192626953,0.6508827209472656,0.7036924362182617,0.6994962692260742,0.7015466690063477,,,
11,block4_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,256,512.0,1.0,1.0,0.0,1.0,,1.3475418090820312,1.2655258178710938,1.2934207916259766,1.2999296188354492,1.298278570175171,,,
12,block4_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,1.851797103881836,1.7621517181396484,1.8203258514404297,1.8219470977783203,1.8256902694702148,,,
13,block4_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,28,3.0,512,512.0,1.0,1.0,0.0,1.0,,1.8463134765625,1.7838478088378906,1.8122196197509766,1.8188714981079102,1.8198192119598389,,,
14,block4_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,28,,512,,2.0,0.0,,,2.0,0.4820823669433594,0.4119873046875,0.44739246368408203,0.4497528076171875,0.45043230056762695,,,
15,block5_conv1,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,0.8533000946044922,0.7784366607666016,0.8145570755004883,0.8149385452270508,0.8147060871124268,,,
16,block5_conv2,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,0.8542537689208984,0.7779598236083984,0.8215904235839844,0.8214235305786133,0.8227527141571045,,,
17,block5_conv3,<class 'keras.layers.convolutional.Conv2D'>,4,14,3.0,512,512.0,1.0,1.0,0.0,1.0,,0.8554458618164062,0.7767677307128906,0.8209943771362305,0.8234262466430664,0.8252561092376709,,,
18,block5_pool,<class 'keras.layers.pooling.MaxPooling2D'>,4,14,,512,,2.0,0.0,,,2.0,0.34236907958984375,0.25153160095214844,0.2830028533935547,0.29518604278564453,0.29474496841430664,,,
19,fc1,<class 'keras.layers.core.Dense'>,4,1,,25088,4096.0,,,1.0,,,1.5342235565185547,1.4309883117675781,1.4615058898925781,1.4733314514160156,1.471012830734253,,,
20,fc2,<class 'keras.layers.core.Dense'>,4,1,,4096,4096.0,,,1.0,,,0.4596710205078125,0.3948211669921875,0.4253387451171875,0.42655467987060547,0.42638182640075684,,,
21,predictions,<class 'keras.layers.core.Dense'>,4,1,,4096,1000.0,,,1.0,,,0.3409385681152344,0.2624988555908203,0.28312206268310547,0.2901315689086914,0.2872347831726074,,,
