layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,4,28,5.0,1,32.0,1.0,0.0,0.0,1.0,,0.7064342498779297,0.4062652587890625,0.5666017532348633,0.5545616149902344,0.554114580154419,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,4,24,,32,,2.0,0.0,,,2.0,0.2522468566894531,0.19431114196777344,0.20575523376464844,0.2145528793334961,0.2123713493347168,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,4,12,5.0,32,64.0,1.0,0.0,0.0,1.0,,0.6365776062011719,0.4439353942871094,0.4932880401611328,0.513458251953125,0.5067586898803711,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,4,8,,64,,2.0,0.0,,,2.0,0.26726722717285156,0.10800361633300781,0.1373291015625,0.15172958374023438,0.14275312423706055,,,
5,dense_1,<class 'keras.layers.core.Dense'>,4,1,,1024,100.0,,,1.0,,,0.2346038818359375,0.13947486877441406,0.1633167266845703,0.17180442810058594,0.16799569129943848,,,
6,dense_2,<class 'keras.layers.core.Dense'>,4,1,,100,10.0,,,1.0,,,0.247955322265625,0.13947486877441406,0.2129077911376953,0.20494461059570312,0.20775198936462402,,,
