layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,32,28,5.0,1,32.0,1.0,0.0,0.0,1.0,,1.954793930053711,1.7292499542236328,1.8701553344726562,1.875615119934082,1.8840134143829346,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,32,24,,32,,2.0,0.0,,,2.0,0.4608631134033203,0.33164024353027344,0.38373470306396484,0.3923654556274414,0.39139389991760254,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,32,12,5.0,32,64.0,1.0,0.0,0.0,1.0,,1.9795894622802734,1.8470287322998047,1.9299983978271484,1.927042007446289,1.9304752349853516,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,32,8,,64,,2.0,0.0,,,2.0,0.32830238342285156,0.18262863159179688,0.2193450927734375,0.2421855926513672,0.23886561393737793,,,
5,dense_1,<class 'keras.layers.core.Dense'>,32,1,,1024,100.0,,,1.0,,,0.33283233642578125,0.2551078796386719,0.2779960632324219,0.28679370880126953,0.2849996089935303,,,
6,dense_2,<class 'keras.layers.core.Dense'>,32,1,,100,10.0,,,1.0,,,0.20313262939453125,0.11706352233886719,0.1577138900756836,0.16291141510009766,0.16361474990844727,,,
