layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,2,28,5.0,1,32.0,1.0,0.0,0.0,1.0,,0.47779083251953125,0.28324127197265625,0.3839731216430664,0.3726005554199219,0.3706216812133789,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,2,24,,32,,2.0,0.0,,,2.0,0.2040863037109375,0.13566017150878906,0.16069412231445312,0.16021728515625,0.15780329704284668,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,2,12,5.0,32,64.0,1.0,0.0,0.0,1.0,,0.40221214294433594,0.2999305725097656,0.3434419631958008,0.3498554229736328,0.3495514392852783,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,2,8,,64,,2.0,0.0,,,2.0,0.1685619354248047,0.10323524475097656,0.1322031021118164,0.1293182373046875,0.12767314910888672,,,
5,dense_1,<class 'keras.layers.core.Dense'>,2,1,,1024,100.0,,,1.0,,,0.30040740966796875,0.1513957977294922,0.22232532501220703,0.2295970916748047,0.23052096366882324,,,
6,dense_2,<class 'keras.layers.core.Dense'>,2,1,,100,10.0,,,1.0,,,0.19049644470214844,0.12469291687011719,0.16808509826660156,0.16198158264160156,0.16307830810546875,,,
