layer,name,operation,batchsize,matsize,kernelsize,channels_in,channels_out,strides,padding,activation_fct,use_bias,poolsize,time_max,time_min,time_median,time_mean,time_trim_mean,pre_time_abse,pre_time_re,pre_time_rmse
1,conv2d_1,<class 'keras.layers.convolutional.Conv2D'>,8,28,5.0,1,32.0,1.0,0.0,0.0,1.0,,0.6687641143798828,0.5693435668945312,0.6268024444580078,0.6265640258789062,0.628441572189331,,,
2,max_pooling2d_1,<class 'keras.layers.pooling.MaxPooling2D'>,8,24,,32,,2.0,0.0,,,2.0,0.385284423828125,0.2186298370361328,0.2663135528564453,0.30057430267333984,0.3002285957336426,,,
3,conv2d_2,<class 'keras.layers.convolutional.Conv2D'>,8,12,5.0,32,64.0,1.0,0.0,0.0,1.0,,1.0843276977539062,0.6911754608154297,0.7188320159912109,0.7544517517089844,0.7211267948150635,,,
4,max_pooling2d_2,<class 'keras.layers.pooling.MaxPooling2D'>,8,8,,64,,2.0,0.0,,,2.0,0.1533031463623047,0.11587142944335938,0.13399124145507812,0.13365745544433594,0.13342499732971191,,,
5,dense_1,<class 'keras.layers.core.Dense'>,8,1,,1024,100.0,,,1.0,,,0.3311634063720703,0.1723766326904297,0.18930435180664062,0.21703243255615234,0.20834803581237793,,,
6,dense_2,<class 'keras.layers.core.Dense'>,8,1,,100,10.0,,,1.0,,,0.24580955505371094,0.11658668518066406,0.13399124145507812,0.15192031860351562,0.14460086822509766,,,
